   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	          correltot	           correlsd	          correlmed
 0TTTHTH	                 83	                363	                 19	                 70	                690	                170	            51.3603	                535	            262.677	             89.729	           -33.0493	            54.1711	            52.6506	            133.771	          0.0146065	           0.997796	           0.633942	            13.9487	        3.68867e+06	            519.578	               6899	            1799.29	        1.75102e+07	               2714	        1.75102e+07	               2714	         3.8998e+07	               6246	         3.8998e+07	               6246	        1.81265e+07	            8026.66	              34182
 0THTHTH	                 83	                363	                 20	                 96	                710	                130	            53.7384	                576	            279.102	            84.1111	             -22.42	            70.2552	             39.869	            138.664	          0.0153814	           0.993664	            1.15703	             14.361	        3.75711e+06	            528.607	               6506	            1799.29	        1.78422e+07	               2808	        1.78422e+07	               2808	        3.84164e+07	               6412	        3.84164e+07	               6412	        1.92728e+07	            9116.93	              33370
 0TTTHTT	                 83	                363	                 21	                 72	                690	                180	            51.9217	                533	            303.094	            110.548	           -34.7677	            81.0366	            39.5359	            139.821	          0.0142378	            0.99298	           0.614068	            13.6733	         4.0332e+06	            578.563	               7546	            1799.29	         1.7774e+07	               2715	         1.7774e+07	               2715	        3.84003e+07	               6243	        3.84003e+07	               6243	        1.78929e+07	            7615.47	              33221
 0TTTTHH	                 83	                363	                 22	                 87	                710	                130	            48.5284	                481	             300.15	             141.27	            43.1702	            77.5298	            58.8509	            136.186	          0.0160926	           0.993227	           0.769423	            13.2839	        3.02438e+06	            487.646	               6277	            1799.29	        1.70359e+07	               2565	        1.70359e+07	               2565	        3.74758e+07	               5977	        3.74758e+07	               5977	        1.63055e+07	            6616.34	              34040
 0THTTHH	                 83	                363	                 23	                 65	                680	                190	            54.8457	                547	            321.863	            109.207	           -33.2391	            99.7051	            22.9111	            147.305	          0.0146877	           0.994996	           0.698009	            13.2167	        2.97562e+06	            641.018	               5348	            1799.29	        1.63895e+07	               2813	        1.63472e+07	               2801	        3.49449e+07	               6396	        3.25442e+07	               5620	        1.83367e+07	            6427.03	              33287
 0TTTTHT	                 83	                363	                 24	                 88	                710	                140	             47.658	                528	             318.03	            140.458	             50.484	            95.0653	            40.9723	             142.99	          0.0144421	           0.988502	           0.510288	            15.0114	        3.46695e+06	            581.798	             6530.5	            1799.29	        1.66282e+07	               2643	        1.66282e+07	               2643	        3.53954e+07	               6089	        3.49392e+07	               5951	        1.84128e+07	            8855.38	              35092
  0HTHTT	                 83	                363	                 25	                229	                750	                130	            55.8292	                537	              64.73	            188.417	            29.9513	            170.381	            18.7346	            180.663	          0.0179486	            0.89857	           0.374002	            12.9898	        2.34216e+06	            567.954	               4412	            1799.29	        1.02451e+07	               2619	        9.16021e+06	               2249	        1.98617e+07	               5328	        1.33398e+07	               3150	        1.84943e+07	            6718.22	              33972
 0TTHHHH	                 83	                363	                 26	                 63	                680	                150	            65.8253	                742	            72.1833	            170.577	            28.2461	            157.665	            7.88511	            172.049	          0.0145107	            0.99346	            1.13209	            15.2988	        2.84534e+06	            520.175	               3789	            1799.29	        1.28632e+07	               3193	        1.02822e+07	               2362	        2.53853e+07	               6314	        1.89711e+07	               4237	        2.76859e+07	            8979.18	            37279.5
 0HHHHHH	                 83	                363	                 27	                 89	                710	                150	            62.4772	                701	            76.8573	            196.101	            29.3745	            162.211	             7.5808	            174.541	          0.0158584	           0.997774	            1.01486	            15.0464	        2.88616e+06	            540.401	               4075	            1799.29	        1.22314e+07	               3181	        9.05619e+06	               2118	        2.39202e+07	               6439	        1.57086e+07	               3622	         2.6633e+07	            8574.96	              37871
 0HTHTHT	                 83	                363	                 28	                230	                770	                120	            106.197	               1102	            129.392	            156.095	            27.5619	            98.6911	            34.2788	            140.248	          0.0144666	           0.987388	           0.954942	            15.3604	        5.90716e+06	            597.379	             5312.5	            1799.29	        2.48734e+07	               4721	        2.48569e+07	               4717	        5.05698e+07	               9733	        4.77353e+07	               8877	        3.73188e+07	            7002.04	            34264.5
 0HTHTHH	                 83	                363	                 29	                 99	                770	                120	            57.8569	                572	            178.788	            107.201	            65.4036	            49.4264	            63.6551	            130.299	          0.0161903	           0.988756	            1.09096	            13.1631	        3.49116e+06	            563.734	               6099	            1799.29	        1.78815e+07	               2924	        1.78815e+07	               2924	        4.16429e+07	               6648	        4.16429e+07	               6648	        1.90574e+07	            5012.38	              33536
 0THHHHT	                 83	                363	                 30	                 74	                690	                140	            63.5795	                753	            104.179	            109.996	             67.681	            120.946	            7.35878	            155.593	          0.0167703	            0.99421	            1.38723	            15.6457	        3.67117e+06	            688.508	               4958	            1799.29	        1.44236e+07	               3270	        1.07373e+07	               2176	        3.09929e+07	               7166	        2.11951e+07	               4118	        2.85772e+07	            8686.27	              37734
 0HHHHHT	                 83	                363	                 31	                 90	                710	                130	            57.5911	                568	             123.56	            173.134	            23.5789	            110.183	            20.2069	            144.267	          0.0156422	           0.987401	           0.927249	             13.265	        2.84417e+06	            476.041	               5004	            1799.29	        1.43165e+07	               2892	        1.38601e+07	               2757	        3.15845e+07	               6592	        2.78354e+07	               5394	        1.90153e+07	            6104.05	              33692
 0HHTHHH	                 83	                363	                 32	                 91	                710	                140	            58.7707	                678	            132.925	            182.953	             20.561	            106.499	             7.3464	            142.299	          0.0162835	           0.995847	           0.839709	            15.2875	        3.34766e+06	            591.621	               4901	            1799.29	        1.42719e+07	               3089	        1.17479e+07	               2303	        3.09136e+07	               6877	        2.32675e+07	               4409	        2.48447e+07	            8909.88	              36648
 0TTHTHT	                 83	                363	                 33	                223	                700	                170	            59.7209	                664	            126.208	            121.565	            68.9673	            97.8242	             32.204	            143.333	          0.0171985	           0.992152	           0.928548	            15.5739	        3.60508e+06	            489.642	               5444	            1799.29	         1.6983e+07	               3103	         1.6983e+07	               3103	        3.62123e+07	               6915	        3.48913e+07	               6543	        2.23526e+07	            8235.58	              34348
 0TTHHTH	                 83	                363	                 34	                 58	                660	                170	             65.224	                697	            143.489	            113.387	            85.6629	             81.593	            45.2141	            138.258	          0.0174065	           0.987916	            1.29019	            15.4151	        3.85245e+06	            498.196	               5539	            1799.29	        1.80959e+07	               3202	        1.80959e+07	               3202	        3.92883e+07	               7074	        3.88812e+07	               6966	        2.31836e+07	            9196.39	              33855
 0HHHHTH	                 83	                363	                 35	                 67	                690	                180	            58.9164	                526	            165.209	            149.357	            48.7804	            62.5812	            32.6025	            128.674	           0.015175	           0.996849	            1.29207	            12.2506	        2.79240e+06	            467.462	               5302	            1799.29	        1.69854e+07	               2823	        1.69854e+07	               2823	        3.81414e+07	               6453	        3.67681e+07	               6095	         1.7326e+07	            6376.88	            33344.5
 0TTHHTT	                 83	                363	                 36	                 59	                660	                180	            64.0557	                653	            161.095	            90.1087	             65.695	            73.0544	             39.093	            138.406	          0.0166668	           0.993222	            1.24163	             13.868	        3.67487e+06	            485.306	               5599	            1799.29	        1.88024e+07	               3171	        1.88024e+07	               3171	        4.05567e+07	               7063	        4.02923e+07	               6990	        2.18043e+07	            6938.98	              33636
  0HTHHT	                 83	                363	                 37	                231	                690	                200	            102.769	               1042	            176.075	            93.8695	            53.1718	            58.4297	            52.2867	            133.912	          0.0128342	           0.993532	            1.38341	            19.8006	        6.85742e+06	            839.602	               6416	            1799.29	        2.83067e+07	               4587	        2.83067e+07	               4587	        5.65464e+07	               9513	        5.65464e+07	               9513	        3.52744e+07	            6593.78	              34019
 0HHTHHT	                 83	                363	                 39	                 92	                710	                140	            60.4429	                667	            174.616	             173.16	            40.7855	            67.1448	            7.94268	            128.163	          0.0168331	           0.996882	            1.15564	             14.912	        4.18738e+06	            1007.77	               6220	            1799.29	        1.71753e+07	               3084	        1.43323e+07	               2279	        3.53529e+07	               6844	         2.8546e+07	               4719	        2.51678e+07	            9205.56	              37988
 0THHTHH	                 83	                363	                 40	                106	                750	                130	            62.5754	                641	            182.515	            51.9329	            22.2311	            86.1396	            21.3024	            147.539	          0.0176864	           0.992079	           0.768224	            13.5883	        3.42815e+06	            449.821	               5373	            1799.29	        1.71059e+07	               3105	        1.70767e+07	               3097	        3.45777e+07	               6710	        2.99775e+07	               5331	        2.13316e+07	            6569.97	              33084
 0HHHTHH	                 83	                363	                 41	                 81	                700	                150	            56.0621	                521	             176.34	             153.99	            48.5939	            54.3947	            21.7078	            126.266	          0.0171123	           0.994816	            1.30773	             12.564	        3.71264e+06	            756.805	               7202	            1799.29	         1.7574e+07	               2780	         1.7574e+07	               2780	        3.75401e+07	               6372	        3.48546e+07	               5623	        1.76689e+07	            6331.12	              34044
 0THHHTT	                 83	                363	                 42	                 76	                690	                170	            67.6951	                800	            189.086	              35.86	            19.3162	            98.0185	             8.4442	            154.329	          0.0172129	           0.996121	            1.02896	            15.7616	        3.44866e+06	            569.149	               4372	            1799.29	        1.37236e+07	               3160	        1.06666e+07	               2234	        2.81617e+07	               5904	        2.20694e+07	               4038	        2.99745e+07	            8758.84	              37219
 0TTHTTT	                 83	                363	                 43	                218	                710	                150	             60.074	                607	            201.026	            57.7084	            18.3776	             73.435	            33.2924	             142.32	          0.0145437	           0.994258	           0.406435	            13.7323	        4.42074e+06	            901.917	               7362	            1799.29	        1.82768e+07	               2983	        1.82768e+07	               2983	        3.69507e+07	               6739	        3.55618e+07	               6330	        1.96224e+07	            6868.07	              31854
 0HHTHTH	                 83	                363	                 44	                104	                750	                120	            55.0055	                622	            200.953	            160.645	           -82.6855	            40.2801	            12.2792	             123.15	          0.0154719	           0.997646	            0.85225	             15.026	        4.04419e+06	            986.063	             6539.5	            1799.29	        1.73808e+07	               2885	        1.56913e+07	               2417	        3.78961e+07	               6529	         3.3161e+07	               5093	        2.21881e+07	            9311.02	            35690.5
 0HHTTTH	                 83	                363	                 45	                 93	                710	                120	            63.0903	                635	            211.272	            147.887	           -78.7578	            23.9499	             28.686	            122.338	          0.0139516	           0.988239	           0.602089	            13.4558	        4.11194e+06	            721.282	               6465	            1799.29	        2.07238e+07	               3038	        2.07064e+07	               3033	        4.22724e+07	               6842	        3.99029e+07	               6161	        2.08971e+07	            6291.09	              32917
 0HTTHHH	                 83	                363	                 46	                 85	                710	                140	            58.3256	                577	            219.442	             95.896	           -56.8756	            31.9162	            64.2317	            128.819	          0.0165366	           0.991542	            1.01942	            13.1922	        3.38619e+06	            612.931	               5799	            1799.29	        1.93592e+07	               2929	        1.93592e+07	               2929	        4.37594e+07	               6633	        4.37594e+07	               6633	        1.92667e+07	            6929.43	              33671
 0HHTHTT	                 83	                363	                 47	                105	                750	                110	            57.8754	                685	            232.999	            188.041	           -21.2415	            61.2219	            7.24041	             127.35	          0.0154878	           0.996199	            1.19548	            15.8067	        3.42888e+06	            577.697	               4983	            1799.29	        1.42627e+07	               3099	        1.10571e+07	               2104	         3.1464e+07	               6887	        2.24188e+07	               3976	        2.58095e+07	             9574.7	              37052
 0HTHHHH	                 83	                363	                 48	                109	                810	                 80	            57.6894	                537	            224.445	            82.2533	           -59.1003	            45.2568	            49.9907	            132.462	          0.0155222	           0.987272	           0.493814	            12.3652	        3.46201e+06	            679.751	               6344	            1799.29	        1.81832e+07	               2861	        1.81832e+07	               2861	        4.14037e+07	               6541	        4.14037e+07	               6541	        1.78867e+07	            4964.68	              33513
 0HHHTTH	                 83	                363	                 49	                107	                750	                120	             55.363	                598	            218.943	            127.415	            -77.532	            4.90915	            49.8654	            123.384	            0.01647	           0.989102	           0.787909	            14.4132	        4.91813e+06	             635.22	             8242.5	            1799.29	        1.99017e+07	               2863	        1.99017e+07	               2863	        4.25946e+07	               6503	        4.25946e+07	               6503	        1.98785e+07	            7680.53	            33811.5
 0HTTTHT	                 83	                363	                 50	                216	                690	                160	            63.2569	                631	            244.918	            165.946	           -26.9165	             43.834	            32.2153	            124.621	           0.016428	           0.996214	            1.40154	            13.4539	        3.99696e+06	            647.895	               6250	            1799.29	        1.91176e+07	               3097	        1.91176e+07	               3097	        4.10132e+07	               6933	        3.98228e+07	               6576	        2.07666e+07	             8315.4	              32782
 0TTTHHH	                 83	                363	                 51	                101	                720	                130	            53.4342	                535	            235.619	            78.4673	           -60.5477	            50.4309	            45.4689	             133.94	          0.0107992	            0.88742	            1.16977	            13.4037	        3.10478e+06	            611.502	               5744	            1799.29	        1.73677e+07	               2793	        1.73677e+07	               2793	        3.92175e+07	               6405	        3.90468e+07	               6357	        1.82558e+07	            6234.06	              34193
 0HHTTTT	                 83	                363	                 52	                 98	                710	                120	            66.9232	                668	            247.457	            181.193	           -30.2555	            58.6472	            19.5221	            127.146	          0.0144024	           0.988301	            1.69285	            14.1614	        3.52919e+06	            611.685	               5279	            1799.29	        1.68571e+07	               3222	        1.57157e+07	               2869	        3.64554e+07	               7142	        3.10027e+07	               5390	        2.26181e+07	            7569.71	            33492.5
 0HTTHTH	                 83	                363	                 53	                 84	                700	                190	            59.7961	                624	            247.383	            135.878	           -29.9151	            24.9765	            61.3497	            124.329	          0.0145549	           0.993039	           0.784102	             14.816	        3.93853e+06	            684.194	               6211	            1799.29	        2.00603e+07	               3034	        2.00603e+07	               3034	        4.49923e+07	               6802	        4.49923e+07	               6802	        2.04551e+07	            8814.94	              33568
 0HTHHHT	                 83	                363	                 54	                110	                810	                 70	            62.8809	                625	            262.499	            117.152	           -24.5826	            40.0107	            76.8395	            128.335	          0.0152925	           0.994867	            1.10465	            13.3152	        4.08326e+06	            507.213	               6544	            1799.29	        1.96831e+07	               3097	        1.96831e+07	               3097	        4.55884e+07	               6941	        4.55884e+07	               6941	        2.03793e+07	            6166.28	              32417
 0TTTHHT	                 83	                363	                 55	                102	                720	                130	            61.2763	                641	            272.984	            108.914	           -23.6135	            52.5329	            65.1173	            131.648	          0.0206118	           0.973241	           0.966173	            13.9075	        4.22610e+06	            592.073	               6567	            1799.29	        2.05924e+07	               3072	        2.05924e+07	               3072	         4.4081e+07	               6880	         4.4081e+07	               6880	        2.08376e+07	            7421.28	              32533
 0THHTTH	                 83	                363	                 56	                118	                820	                 70	            57.4506	                701	            270.658	            40.1897	             -34.24	            99.0705	            8.39931	            154.094	          0.0142379	           0.991214	                  0	            16.3251	        3.05924e+06	            618.577	               4437	            1799.29	        1.22682e+07	               2915	        9.32024e+06	               2007	        2.50174e+07	               5672	        1.90981e+07	               3810	        2.74338e+07	            10807.3	              39991
 0HTTHTT	                 83	                363	                 57	                 80	                700	                140	            63.1037	                595	            285.067	            139.427	            44.1452	            62.3657	            60.4177	            131.579	          0.0156621	            0.98941	            1.67582	            12.7405	        3.68724e+06	            524.253	               6195	            1799.29	        1.98509e+07	               3040	        1.98509e+07	               3040	        4.33361e+07	               6797	        4.33361e+07	               6797	        2.04053e+07	            6564.72	              34832
 0HTTTHH	                 83	                363	                 58	                 61	                690	                170	            57.5867	                611	            294.614	            162.809	           0.886554	            79.0795	            41.1516	            135.154	          0.0152686	           0.992063	            1.23252	             14.073	         4.4572e+06	            650.064	               7295	            1799.29	        1.80923e+07	               2879	        1.80923e+07	               2879	        3.84726e+07	               6515	        3.84726e+07	               6515	        2.01707e+07	            8139.53	              33622
 0THTHHT	                 83	                363	                 59	                 71	                690	                160	            70.4637	                761	            311.141	            79.2181	            -11.362	            99.7553	            22.9778	            150.151	          0.0169562	           0.987137	           0.987473	            15.2756	        4.10664e+06	            608.868	               5398	            1799.29	         1.7313e+07	               3401	        1.59409e+07	               2972	        3.66378e+07	               7437	        3.06735e+07	               5479	        2.51549e+07	            10075.4	              32974
 0HHTTHT	                 83	                363	                 60	                 95	                710	                130	            64.4234	                634	            306.476	            200.396	           -48.3813	            110.181	             19.149	            146.716	          0.0173909	           0.996957	            1.38621	            14.1383	        2.89797e+06	            482.233	             4549.5	            1799.29	         1.3804e+07	               3124	        1.25892e+07	               2725	        3.01846e+07	               6446	        2.61481e+07	               5119	        2.15989e+07	            7752.98	              34069
 0THTHTT	                 83	                363	                 61	                 97	                710	                130	            58.5769	                638	            326.326	            97.2931	            -28.867	            106.836	            13.0948	            151.589	            0.01446	           0.970362	            1.24553	            14.6907	        3.28161e+06	            692.611	             5129.5	            1799.29	        1.52248e+07	               3006	        1.39199e+07	               2598	        3.26532e+07	               6434	        2.87244e+07	               5144	        2.23833e+07	            9152.03	            34389.5
 0HTTTTH	                 83	                363	                 62	                215	                720	                150	            59.9935	                608	            322.633	            201.613	           -56.4066	             123.49	            22.1111	            154.001	          0.0136599	           0.977995	            1.05865	             14.656	        2.61202e+06	            458.283	             4296.5	            1799.29	        1.35997e+07	               3015	        1.26327e+07	               2697	        2.84018e+07	               6141	         2.5617e+07	               5210	        2.09849e+07	            7776.56	              35238
 0TTTTTT	                 83	                363	                 63	                219	                680	                160	            55.3701	                608	            326.811	            168.102	           -89.5848	            110.674	            29.1893	            148.505	          0.0166848	           0.988176	           0.956421	            14.4425	        3.50784e+06	            673.139	             5768.5	            1799.29	        1.57339e+07	               2816	        1.57339e+07	               2816	        3.37514e+07	               6404	        3.35302e+07	               6338	        2.02509e+07	            8228.68	            33941.5
 0TTTTTH	                 83	                363	                 64	                 62	                680	                170	            60.5243	                623	            340.961	            207.345	           -79.2472	            141.736	            21.0191	            165.235	          0.0162332	           0.992643	            1.13753	            14.0719	        2.86152e+06	            617.721	               4570	            1799.29	        1.19884e+07	               2796	        1.07815e+07	               2389	        2.21021e+07	               5131	        1.86865e+07	               3994	        2.13781e+07	            7670.85	              34232
 0THTTTH	                 83	                363	                 65	                 77	                690	                160	            62.8271	                763	            350.274	            139.915	           -87.7422	             127.03	             8.7265	            159.179	           0.017194	           0.992773	            1.18614	            16.0917	        3.22344e+06	             567.11	               4145	            1799.29	        1.28966e+07	               3016	        1.02713e+07	               2161	        2.53117e+07	               5492	          2.097e+07	               4072	         2.8582e+07	            8731.05	              36966
 0THTTTT	                 83	                363	                 66	                 78	                690	                160	            64.3051	                787	            352.488	            196.949	           -81.9275	            146.184	            8.51222	             168.49	          0.0148995	           0.996615	            1.21126	            16.2812	        3.36966e+06	            537.337	               4246	            1799.29	        1.20449e+07	               2920	        9.87802e+06	               2198	        2.09231e+07	               4867	        1.75461e+07	               3748	        2.95641e+07	            8796.45	              37172
0TTHHHTH	                 84	                366	                  1	                113	                820	                 70	            34.0854	                376	            99.9335	             150.16	           -14.9117	            127.038	            16.0394	            155.159	         0.00789491	           0.825453	            1.01349	            14.6502	        2.13553e+06	            826.169	               5803	            1866.41	        1.11057e+07	               2113	        9.97107e+06	               1806	        2.61849e+07	               5213	        2.21835e+07	               4067	         1.3327e+07	            11552.5	              35868
0TTHHHTT	                 84	                366	                  2	                117	                820	                 70	            32.9037	                324	            128.373	            145.176	            36.6797	            98.1681	            42.4923	            142.178	          0.0138729	           0.977309	            0.04693	            13.0357	        2.10788e+06	            582.058	               6528	            1866.41	        1.23727e+07	               2040	        1.23727e+07	               2040	        2.98792e+07	               5096	        2.98792e+07	               5096	         1.1423e+07	            8019.99	              35677
0TTHHTHT	                 84	                366	                  3	                220	                830	                 60	             33.518	                387	             143.16	            125.109	           -82.5547	            81.6308	            48.2682	            138.146	          0.0152941	           0.979016	                  0	            15.0744	        2.36262e+06	            495.283	               6095	            1866.41	        1.32707e+07	               2126	        1.32707e+07	               2126	        3.25048e+07	               5218	        3.25048e+07	               5218	        1.35601e+07	            11141.2	              34524
0TTHHTHH	                 84	                366	                  4	                119	                830	                 60	            31.4286	                311	            145.582	            94.2412	            71.3203	            85.5673	            34.1423	            143.185	          0.0175513	           0.971114	                  0	            13.1101	        1.98316e+06	            458.386	               6365	            1866.41	        1.25753e+07	               1972	        1.25753e+07	               1972	        3.10176e+07	               4984	        3.05857e+07	               4878	        1.08578e+07	            7569.82	              35406
 0HHHHTT	                 84	                366	                  5	                 68	                690	                150	            63.7947	                559	            194.161	            96.9088	            68.9603	            42.6793	            69.0983	            131.815	          0.0155248	           0.992849	           0.188715	            12.4182	        3.70093e+06	            511.992	               6631	            1866.41	        2.16347e+07	               3015	        2.16347e+07	               3015	        4.97471e+07	               6847	        4.97471e+07	               6847	         1.9359e+07	            6276.71	              35171
0HHTTTHT	                 84	                366	                  6	                226	                830	                 60	            30.3556	                310	            215.926	            162.016	           -76.8742	            36.4622	            22.7277	             124.55	           0.020591	           0.989818	                  0	             13.353	        2.07672e+06	            660.853	               6657	            1866.41	        1.38347e+07	               1960	        1.38208e+07	               1957	        3.33552e+07	               4968	        3.07774e+07	               4296	         1.0716e+07	            7714.42	            34152.5
0HHTTTTH	                 84	                366	                  7	                121	                830	                 60	            30.7649	                305	            236.111	            175.489	           -25.1476	             50.142	            21.1388	             127.01	          0.0184082	           0.976012	                  0	            12.9301	        1.82228e+06	            495.339	               5969	            1866.41	        1.21473e+07	               1951	        1.21473e+07	               1951	        2.99818e+07	               4947	        2.73432e+07	               4210	        1.03056e+07	            7166.05	              33845
0HHTTTTT	                 84	                366	                  8	                122	                830	                 60	            37.9889	                397	            263.421	            191.703	           -38.5114	              75.67	            11.3051	            134.122	         0.00503194	           0.812318	                  0	            13.9311	         2.1327e+06	            679.856	               5367	            1866.41	        1.18275e+07	               2259	        1.04239e+07	               1851	        2.81111e+07	               5456	        2.30806e+07	               3933	        1.47773e+07	            10253.9	              36449
0THTTHTT	                 84	                366	                  9	                112	                820	                 70	            29.1413	                281	            340.164	            164.972	            82.1865	            121.586	            18.2856	            157.259	          0.0160239	           0.874115	          -0.427402	             12.474	        1.71493e+06	            543.801	               6107	            1866.41	        1.06378e+07	               1841	        1.06142e+07	               1835	        2.50643e+07	               4517	        2.35285e+07	               4070	        9.81789e+06	            5297.75	              34935
0THTTHTH	                 84	                366	                 10	                111	                820	                 70	             29.462	                297	             340.97	            137.822	            89.7852	            116.729	             22.031	            156.285	          0.0218024	           0.987395	            0.90663	             13.017	        1.84830e+06	            546.147	               6248	            1866.41	        1.09643e+07	               1865	        1.09643e+07	               1865	        2.58057e+07	               4502	        2.41929e+07	               4028	        1.02672e+07	            6625.51	              34547
0TTHHHHH	                 84	                366	                 11	                123	                830	                 60	            33.6243	                375	             59.448	            176.712	            35.1166	            172.743	            8.05206	             183.15	          0.0135579	           0.994039	                  0	            14.4441	        1.44048e+06	            442.266	               3838	            1866.41	        8.16067e+06	               2067	        5.79177e+06	               1346	        1.76311e+07	               4437	         1.1719e+07	               2644	        1.49457e+07	            8485.35	              39519
0TTHHHHT	                 84	                366	                 12	                124	                830	                 60	            33.1761	                390	            85.7333	            163.415	            22.0369	            143.823	            9.20633	            163.817	          0.0219593	           0.939457	                  0	            15.3556	        1.77383e+06	            596.829	             4479.5	            1866.41	        1.02358e+07	               2155	        8.96425e+06	               1797	        2.45979e+07	               5275	        2.02825e+07	               4013	        1.48942e+07	            9941.43	            38061.5
0THHHHTH	                 84	                366	                 13	                125	                830	                 60	            34.4873	                410	            96.8293	            126.454	            59.8641	            127.947	            8.55717	            158.087	          0.0142274	           0.977863	                  0	             15.462	        2.17564e+06	            749.099	             5387.5	            1866.41	        1.07079e+07	               2208	        8.30674e+06	               1560	        2.56675e+07	               5360	         1.8751e+07	               3389	        1.60498e+07	              10002	              39234
0THHHHTT	                 84	                366	                 14	                126	                830	                 60	            31.6119	                370	            108.019	            99.4919	            70.3275	            119.873	            8.39718	            157.301	          0.0162875	           0.955553	                  0	            15.1702	        2.01916e+06	             740.43	             5609.5	            1866.41	        1.04176e+07	               2080	        8.02311e+06	               1443	        2.48037e+07	               5148	        1.74631e+07	               3072	        1.47335e+07	            9218.35	              39791
0THHHTHH	                 84	                366	                 15	                114	                820	                 70	            35.4336	                381	             126.31	            75.1732	            38.5553	            111.108	            7.52877	            156.294	          0.0154666	            0.97306	           0.744386	            13.9409	        2.04725e+06	            693.056	               5462	            1866.41	        1.11322e+07	               2137	        8.65065e+06	               1480	        2.60131e+07	               5233	        1.85839e+07	               3150	        1.51881e+07	            7774.97	              39932
0THHHTHT	                 84	                366	                 16	                115	                820	                 70	            33.0007	                365	            149.038	             54.726	             49.159	            104.444	            7.62708	            155.896	           0.014726	            0.95588	           0.144803	            14.5735	        1.94878e+06	            703.413	               5416	            1866.41	        1.10948e+07	               2152	        8.84662e+06	               1556	        2.67558e+07	               5272	         1.9834e+07	               3323	        1.46722e+07	            8595.89	              40319
 0TTHTHH	                 84	                366	                 17	                217	                700	                160	            66.2001	                652	            140.439	            79.8083	            37.8929	            96.4703	            19.7859	            149.164	          0.0171093	           0.983135	            1.04645	            13.1467	        4.29913e+06	            495.038	             6586.5	            1866.41	        1.91186e+07	               3193	        1.89394e+07	               3149	        3.97851e+07	               7081	        3.44548e+07	               5647	        2.32778e+07	            8086.91	              35950
 0HTTTTT	                 84	                366	                 19	                100	                720	                140	            60.1215	                594	            295.391	            174.263	           -3.63289	            85.1694	            30.3641	            139.196	          0.0134771	           0.931645	            1.15288	            13.1457	        3.75762e+06	            968.017	             6131.5	            1866.41	        1.89218e+07	               2912	        1.89218e+07	               2912	        4.07992e+07	               6616	        4.05392e+07	               6547	        2.05924e+07	            8248.75	            34932.5
 0THHTHT	                 84	                366	                 20	                103	                750	                140	            61.5098	                722	            238.907	            37.0526	           -14.7193	            90.6994	            9.05311	            151.954	          0.0164042	           0.971507	           0.963148	            15.2835	        3.78161e+06	            567.746	             5255.5	            1866.41	        1.68939e+07	               3194	        1.55812e+07	               2836	        3.37006e+07	               6224	        2.97321e+07	               5112	        2.66719e+07	            10014.5	              36981
 0HHTTHH	                 84	                366	                 21	                 94	                710	                140	            65.8181	                742	            293.077	            203.322	           -51.6847	            102.686	            7.56654	            145.127	          0.0163302	           0.988521	            1.09694	            14.7771	        3.42877e+06	            606.611	               4575	            1866.41	        1.55494e+07	               3297	        1.30031e+07	               2524	        3.29123e+07	               6585	        2.76669e+07	               4959	        2.92925e+07	            10559.4	            39960.5
 0HHHTHT	                 84	                366	                 22	                 82	                700	                170	            54.1109	                561	             200.34	            112.086	            66.0161	            28.4444	            56.2728	            128.107	          0.0159453	           0.989885	           0.664787	            13.9332	        4.48046e+06	            811.138	               8076	            1866.41	        2.08565e+07	               2815	        2.08565e+07	               2815	        4.73828e+07	               6435	        4.73828e+07	               6435	        1.94362e+07	            7387.31	              35163
