    cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
 0HTHTHHT	                 44	                126	                 92	                134	                120	                 24	            73.9232	               1159	            677.854	            641.648	            2.96766	            114.334	            53.4654	            245.269	          0.0297659	           0.998663	            1.95692	             21.251	        3.91016e+07	            7746.77	              33904	                NaN	        1.36032e+08	               4037	        1.36032e+08	               4037	        2.72438e+08	               8305	        2.72438e+08	               8305	            1.33606	        3.91016e+07	            7746.77	              33904	            714.258	            635.251	             641.45	            648.045	                  1	             689.95	            651.759
 0THHTTHH	                 44	                126	                 93	                214	                129	                 15	             58.699	                868	            710.609	             602.52	         -0.0286148	            117.837	            66.6174	            246.691	          0.0217682	           0.992649	                  0	             19.925	        2.89491e+07	            6371.98	              33484	                NaN	         1.1386e+08	               3339	         1.1386e+08	               3339	        2.33884e+08	               7144	        2.33884e+08	               7144	            2.74903	        2.89491e+07	            6371.98	              33484	            681.272	            603.359	            739.947	             601.68	                  2	            704.244	            605.432
 0THHTTHT	                 44	                126	                 94	                215	                129	                 15	            65.2917	                998	            764.332	            608.948	           -2.97833	             170.39	            78.2411	            264.244	           0.028698	           0.991465	                  0	            20.4933	        3.37357e+07	            7245.58	            34194.5	                NaN	        1.24203e+08	               3662	        1.24203e+08	               3662	        2.53382e+08	               7678	        2.53382e+08	               7678	            2.74205	        3.37357e+07	            7245.58	            34194.5	            796.543	            614.254	             732.12	            603.642	                  1	            752.691	            613.171
 0THHTTTH	                 44	                126	                 95	                182	                126	                 18	             65.616	               1000	            808.863	            623.392	            1.08514	            217.205	            52.1852	            284.641	          0.0259208	           0.981004	            1.78101	            20.2986	        3.45016e+07	            7899.28	              35115	                NaN	        1.23509e+08	               3685	        1.23509e+08	               3685	        2.54278e+08	               7733	        2.54278e+08	               7733	            2.99979	        3.45016e+07	            7899.28	              35115	            793.549	            594.378	            824.177	            652.406	                  1	            796.724	            624.236
 0HTHTHTH	                 44	                126	                 96	                136	                123	                 21	            76.4494	               1272	            698.765	            682.079	            1.34284	            158.897	            33.9283	            257.918	           0.029628	           0.995681	            1.54282	            21.8191	        4.36469e+07	            7897.94	            35407.5	                NaN	        1.42517e+08	               4238	        1.42517e+08	               4238	        2.81848e+08	               8590	        2.74817e+08	               8324	           0.894496	        4.36469e+07	            7897.94	            35407.5	            690.127	            644.843	            707.403	            719.314	                  1	            709.638	            690.325
 0HTHTHTT	                 44	                126	                 97	                164	                123	                 21	            85.0251	               1210	            742.531	            720.893	            -2.5075	            216.588	            32.2735	            280.908	           0.029387	           0.999165	            2.60513	            19.4882	        4.13164e+07	            7544.12	              34402	                NaN	        1.48285e+08	               4370	        1.48285e+08	               4370	        2.90577e+08	               8878	        2.88375e+08	               8784	          -0.158366	        4.13164e+07	            7544.12	              34402	            776.779	            746.079	            708.282	            695.706	                  2	            747.497	            718.569
  0HTTTHH	                 44	                126	                 98	                113	                108	                 27	            100.004	               1487	            746.195	            662.418	           0.204751	            179.017	            85.0476	            265.313	          0.0275715	           0.995797	            2.92535	            20.7226	        5.00206e+07	             7395.5	              34180	                NaN	        1.67806e+08	               5027	        1.67806e+08	               5027	        3.29645e+08	               9971	        3.29645e+08	               9971	           0.966773	        5.00206e+07	             7395.5	              34180	            697.238	            652.251	            795.153	            672.584	                  2	            748.661	            670.902
 0TTTTTTT	                 44	                126	                 99	                129	                120	                 21	            91.1549	               1425	            739.251	            741.659	           -2.61883	            230.859	            13.8748	            288.301	          0.0282304	           0.996419	            1.96436	            21.6071	        4.87504e+07	            7591.68	              34526	                NaN	        1.63564e+08	               4818	        1.58283e+08	               4628	        3.15351e+08	               9586	        2.82684e+08	               8479	           -1.10394	        4.87504e+07	            7591.68	              34526	            778.741	            764.415	             699.76	            718.903	                  2	            737.995	            730.942
 0HTHTTHT	                 44	                126	                100	                216	                129	                 15	            64.9263	                931	            771.952	            719.376	           -2.49619	            235.622	            53.1439	            289.877	          0.0289386	           0.966366	                  0	            19.1083	        3.19392e+07	             6324.9	              34748	                NaN	        1.21802e+08	               3599	        1.21802e+08	               3599	        2.49583e+08	               7615	        2.49583e+08	               7615	           -2.07389	        3.19392e+07	             6324.9	              34748	            797.885	            738.903	            746.018	            699.849	                  1	             779.57	            729.627
 0TTTTHTT	                 44	                126	                101	                184	                126	                 18	            81.2556	               1259	            822.963	            803.497	           -2.57376	            331.704	            10.9898	            349.462	          0.0198049	           0.991768	            1.32112	            20.7651	        4.46151e+07	            8342.43	              35208	                NaN	        1.35848e+08	               4112	        1.03456e+08	               3047	        2.45724e+08	               7481	        1.80403e+08	               5417	           -2.67086	        4.46151e+07	            8342.43	              35208	            857.215	            825.347	            788.711	            781.647	                  8	            805.519	            780.208
  0HTTTTH	                 44	                126	                102	                120	                114	                 18	            111.509	               1551	            777.371	            701.188	           0.642176	            227.508	            69.4681	            285.947	          0.0281001	           0.992915	            3.93572	            19.3488	        5.31589e+07	            7686.93	              34693	                NaN	        1.80425e+08	               5341	        1.80425e+08	               5341	        3.45554e+08	              10489	        3.45554e+08	              10489	           0.720925	        5.31589e+07	            7686.93	              34693	            732.723	            667.795	            822.019	            734.582	                  1	            794.869	            718.104
  0HTTTTT	                 44	                126	                103	                121	                114	                 18	             117.75	               1889	            860.085	            759.599	           -2.58298	            328.548	            13.8954	            345.039	          0.0246442	           0.998956	            2.66447	            21.5261	        6.70114e+07	            8621.78	              35715	                NaN	        1.96089e+08	               5887	        1.74819e+08	               5170	        3.47052e+08	              10551	         3.0878e+08	               9299	           -2.29833	        6.70114e+07	            8621.78	              35715	             910.01	            790.803	            810.159	            728.394	                  5	            834.569	            724.784
  0HTTHTT	                 44	                126	                104	                117	                111	                 33	            101.747	               1829	            838.417	            596.844	           -2.14096	            239.498	            13.8736	            299.319	          0.0234681	           0.999313	            2.34823	            24.7474	        6.56845e+07	            7801.13	              36946	                NaN	        1.80746e+08	               5492	        1.33133e+08	               3936	        3.45714e+08	              10533	        2.16207e+08	               6485	            2.92435	        6.56845e+07	            7801.13	              36946	            865.877	             639.67	            810.957	            554.018	                  2	            812.022	            597.038
  0HTTTHT	                 44	                126	                105	                114	                108	                 24	            105.621	               1558	            812.756	            705.553	           -2.46473	            258.221	            63.7096	            301.925	          0.0241323	           0.994028	             2.0408	            19.9944	        5.33998e+07	            7064.22	              34681	                NaN	        1.77027e+08	               5227	        1.77027e+08	               5227	         3.3722e+08	              10263	        3.36645e+08	              10234	              3.096	        5.33998e+07	            7064.22	              34681	            853.924	            738.631	            771.588	            672.475	                  1	              803.9	             696.05
 0HTHHTTH	                 44	                126	                106	                187	                126	                 18	            62.1269	               1017	            816.407	            682.343	           0.614396	            248.613	            57.7089	            297.477	          0.0319287	           0.994587	            1.79052	            22.2964	        3.50174e+07	            9036.16	              34312	                NaN	         1.2311e+08	               3634	         1.2311e+08	               3634	         2.4897e+08	               7602	         2.4897e+08	               7602	            2.51948	        3.50174e+07	            9036.16	              34312	            791.024	            664.436	             841.79	             700.25	                  1	            804.093	            681.843
  0HTHTTT	                 44	                126	                107	                103	                105	                 27	            155.779	               2256	            850.433	            776.323	            -2.5724	            331.911	             32.623	            347.767	            0.02793	           0.970623	            4.92371	            20.1538	          7.776e+07	            7334.65	            34418.5	                NaN	         2.3681e+08	               6975	        2.18221e+08	               6372	        3.88075e+08	              11842	        3.49624e+08	              10565	           -2.44552	          7.776e+07	            7334.65	            34418.5	            916.042	            818.302	            784.824	            734.344	                  3	            813.115	            749.529
 0TTTTHHT	                 44	                126	                108	                186	                126	                 18	            75.9953	               1153	            856.447	            803.107	           -2.57697	            354.571	            14.3405	            365.184	          0.0220898	           0.973861	            1.36631	             20.543	        3.98068e+07	            7786.23	              34260	                NaN	        1.31602e+08	               3903	        1.18466e+08	               3464	        2.36606e+08	               7226	        1.99722e+08	               6002	           -2.51522	        3.98068e+07	            7786.23	              34260	            888.547	            823.439	            824.347	            782.774	                  1	            824.372	            781.398
 0HTHHTTT	                 44	                126	                109	                174	                126	                 18	            64.7014	                979	            855.441	             722.66	           -2.12692	            303.104	            30.4517	            328.599	          0.0177864	           0.804102	             1.4632	            20.1028	        3.31205e+07	            8038.87	              34088	                NaN	        1.21765e+08	               3638	        1.20089e+08	               3564	        2.50663e+08	               7654	        2.30262e+08	               6945	           -2.22385	        3.31205e+07	            8038.87	              34088	            872.519	            750.135	            838.363	            695.184	                  3	             843.54	            699.702
 0HHTTTHT	                 44	                126	                110	                188	                126	                 18	            66.7799	                912	             825.47	            614.115	           -2.07701	            230.517	            33.2275	            292.469	          0.0274809	           0.996153	            1.23055	            18.8465	        3.05636e+07	            7543.08	            33485.5	                NaN	        1.22614e+08	               3635	        1.22614e+08	               3635	        2.51659e+08	               7707	        2.37072e+08	               7169	            2.60468	        3.05636e+07	            7543.08	            33485.5	             841.66	            643.317	            809.281	            584.913	                  1	            814.921	            618.882
 0THTHTTT	                 44	                126	                111	                261	                123	                 21	            71.8028	               1229	            500.541	            254.867	            2.06029	            317.611	            12.3112	            365.771	          0.0248361	           0.984714	            1.37605	            22.5104	        4.45295e+07	            7700.05	              36987	                NaN	        1.28453e+08	               3912	        9.53017e+07	               2834	        2.40012e+08	               7249	        1.62345e+08	               4813	            1.85634	        4.45295e+07	            7700.05	              36987	            517.421	            223.181	            483.661	            286.552	                  6	            486.186	            299.743
 0HHTHTTT	                 44	                126	                112	                163	                123	                 21	            82.2034	               1242	            759.695	            589.314	           -2.98438	             160.77	            58.8648	            261.593	          0.0365374	           0.944735	            1.61645	            20.1428	        4.17129e+07	            7547.78	            34135.5	                NaN	        1.45083e+08	               4266	        1.45083e+08	               4266	        2.84587e+08	               8714	        2.84587e+08	               8714	            2.55701	        4.17129e+07	            7547.78	            34135.5	             800.29	            595.749	              719.1	            582.879	                  3	            750.772	            592.304
 0HHHTTHH	                 44	                126	                114	                217	                129	                 15	            64.0337	                908	            526.186	            428.771	          -0.485425	            148.073	            55.2429	            266.738	          0.0118996	           0.878048	                  0	            19.0555	         3.0708e+07	             7963.8	              34041	                NaN	        1.20874e+08	               3560	        1.20874e+08	               3560	        2.47381e+08	               7576	        2.47381e+08	               7576	           -2.71107	         3.0708e+07	             7963.8	              34041	            497.868	            443.709	            554.504	            413.832	                  4	            527.828	            427.045
 0HHTTHHT	                 44	                126	                115	                218	                129	                 15	            69.2127	               1008	            615.583	            552.644	           -2.80696	            13.4446	            33.7114	             233.13	          0.0369152	           0.996631	                  0	            19.7699	        3.42184e+07	            7018.17	              34198	                NaN	        1.28447e+08	               3792	        1.28447e+08	               3792	        2.59572e+08	               7956	        2.50777e+08	               7638	           -1.37083	        3.42184e+07	            7018.17	              34198	             648.27	            564.009	            582.897	            541.278	                  1	            612.686	            536.856
 0THHHTHH	                 44	                126	                116	                165	                123	                 21	            69.1144	               1036	            578.145	            395.399	          -0.969238	            162.112	            33.5796	            271.737	          0.0271562	           0.975627	            1.86952	            20.9951	        3.52401e+07	            8028.97	            34722.5	                NaN	        1.28252e+08	               3807	        1.28252e+08	               3807	        2.62574e+08	               7943	        2.55331e+08	               7659	            2.96891	        3.52401e+07	            8028.97	            34722.5	            558.588	            423.889	            597.702	            366.908	                  1	            565.411	            406.015
 0THTTTHT	                 45	                129	                  1	                203	                129	                 15	            67.8771	               1035	            410.322	            537.891	            1.75722	             196.32	            51.7075	            297.218	          0.0256865	           0.997648	            1.68238	            20.5238	        3.49091e+07	            8056.05	              33450	                NaN	        1.27015e+08	               3756	        1.27015e+08	               3756	        2.55654e+08	               7844	        2.55654e+08	               7844	           -2.88563	        3.49091e+07	            8056.05	              33450	            416.612	             504.54	            404.031	            571.241	                  1	            406.233	            527.967
 0THTHHTT	                 45	                129	                  2	                177	                126	                 18	            78.4777	               1138	            406.715	            473.069	           -1.80019	            215.412	            30.7554	            306.152	          0.0300399	           0.983631	            2.36159	            20.1018	        3.87236e+07	            7089.53	              34018	                NaN	        1.38777e+08	               4131	        1.36631e+08	               4054	         2.7894e+08	               8507	        2.54533e+08	               7730	          -0.825784	        3.87236e+07	            7089.53	              34018	            415.638	             511.28	            397.793	            434.858	                  3	            418.035	            484.464
 0HHHHHTT	                 45	                129	                  3	                180	                126	                 18	            64.5683	                919	            512.773	            283.487	            1.80453	            287.162	            34.2001	            345.957	          0.0235204	           0.987801	            1.12847	            19.1043	        3.08226e+07	            7184.03	              33617	                NaN	        1.21059e+08	               3567	        1.21059e+08	               3567	        2.50161e+08	               7571	        2.39567e+08	               7196	            1.94402	        3.08226e+07	            7184.03	              33617	             520.25	            252.081	            505.295	            314.894	                  2	            509.392	            295.415
 0TTTHHHT	                 45	                129	                  4	                210	                129	                 15	            82.6419	               1137	            536.188	             617.04	           -1.79797	            93.2176	            52.9839	            252.776	          0.0325873	            0.99869	            2.68279	            18.9874	        3.79339e+07	            6846.19	              33296	                NaN	        1.41438e+08	               4174	        1.41438e+08	               4174	        2.80725e+08	               8606	        2.80725e+08	               8606	            -1.5594	        3.79339e+07	            6846.19	              33296	            545.495	            657.299	            526.882	             576.78	                  1	            543.198	            605.413
 0HHHTHTT	                 45	                129	                  5	                154	                123	                 21	            90.3798	               1242	            564.284	            299.568	            1.79376	            258.931	            35.5908	            327.679	          0.0265604	           0.993671	            3.03932	            19.5453	          4.227e+07	            7360.49	              33605	                NaN	          1.516e+08	               4481	        1.33359e+08	               3908	        2.99249e+08	               9093	        2.40284e+08	               7263	            2.11577	          4.227e+07	            7360.49	              33605	            574.276	            255.496	            554.292	            343.639	                  3	            547.468	            335.365
 0HHHTTTT	                 45	                129	                  6	                192	                126	                 18	            76.4565	               1105	            582.043	            304.848	            1.72331	             251.42	            30.4649	            323.367	          0.0239794	           0.859567	          -0.802961	            20.3927	        3.75738e+07	             7974.4	              33710	                NaN	        1.35704e+08	               4031	        1.22912e+08	               3622	        2.72476e+08	               8303	        2.26878e+08	               6887	            1.92868	        3.75738e+07	             7974.4	              33710	             587.85	            267.063	            576.235	            342.632	                  2	            574.049	            339.867
 0HTHHTHT	                 45	                129	                  7	                266	                132	                 12	             67.169	               1032	            753.184	            643.956	           0.224535	            172.009	            102.052	            269.719	          0.0283869	            0.99738	                  0	            20.7462	        3.49756e+07	             8013.8	            33999.5	                NaN	        1.26447e+08	               3729	        1.26447e+08	               3729	        2.54316e+08	               7797	        2.54316e+08	               7797	             1.8896	        3.49756e+07	             8013.8	            33999.5	            720.443	            636.479	            785.926	            651.434	                  2	            750.765	            643.262
 0HTTHHTH	                 45	                129	                  8	                197	                129	                 15	            68.6873	               1266	            683.656	            544.132	          -0.175818	            78.5482	            12.6709	            244.966	          0.0290309	           0.997208	            1.56628	             24.206	        4.48535e+07	            7642.76	            36183.5	                NaN	        1.35679e+08	               4061	        1.09669e+08	               3223	        2.70756e+08	               8265	        1.96656e+08	               5955	           -2.66979	        4.48535e+07	            7642.76	            36183.5	            649.842	            550.139	            717.471	            538.125	                  1	            668.982	            548.806
 0HHTTTHH	                 45	                129	                  9	                167	                126	                 18	            65.2083	               1030	            800.808	            571.177	           0.674799	            195.584	            34.4655	            284.308	          0.0172115	           0.925429	          -0.139119	            20.9657	        3.55639e+07	            8386.44	            34519.5	                NaN	        1.24301e+08	               3748	        1.24301e+08	               3748	        2.58016e+08	               7806	        2.48825e+08	               7463	            2.46648	        3.55639e+07	            8386.44	            34519.5	            775.349	            550.808	            826.266	            591.546	                  2	            796.045	            583.744
 0TTHHHTH	                 45	                129	                 10	                200	                129	                 15	            83.7439	               1236	            386.482	            557.324	           -1.29332	            219.411	            33.0922	            310.369	          0.0226915	           0.988517	            2.03186	            20.1177	        4.15277e+07	            7766.63	            33886.5	                NaN	        1.48072e+08	               4360	        1.48072e+08	               4360	        2.93573e+08	               8884	        2.80907e+08	               8432	           -1.78197	        4.15277e+07	            7766.63	            33886.5	            375.012	            597.595	            397.952	            517.054	                  1	            384.912	            549.199
 0TTHTHHH	                 45	                129	                 11	                126	                120	                 24	            81.1938	               1311	            413.702	            627.268	         -0.0385246	            205.272	            33.7336	            301.952	          0.0277806	           0.996488	            1.81751	            21.4047	        4.46152e+07	            7516.13	              35037	                NaN	        1.48284e+08	               4360	        1.48284e+08	               4360	         2.8571e+08	               8780	        2.64165e+08	               8030	            -1.4143	        4.46152e+07	            7516.13	              35037	            373.135	            628.831	            454.269	            625.704	                  3	            419.145	             600.25
 0THTTHTT	                 45	                129	                 12	                141	                123	                 21	            67.1016	               1038	            418.311	             441.56	           -1.74275	            219.277	            29.3465	            307.428	           0.026957	           0.995143	            1.80145	            20.2997	        3.50059e+07	            7543.67	            34314.5	                NaN	        1.24696e+08	               3717	        1.24696e+08	               3717	        2.56662e+08	               7785	         2.5234e+08	               7624	          -0.939215	        3.50059e+07	            7543.67	            34314.5	            424.052	            474.616	             412.57	            408.504	                  2	            431.321	            422.784
 0THTTHHH	                 45	                129	                 13	                204	                129	                 15	              59.77	                987	            443.306	            355.239	           -1.32576	            257.662	            33.1908	            328.208	           0.035162	           0.998665	            1.74877	            21.2209	        3.33917e+07	            8679.83	              34295	                NaN	        1.18883e+08	               3526	        1.18883e+08	               3526	         2.4513e+08	               7454	        2.34945e+08	               7094	          -0.150043	        3.33917e+07	            8679.83	              34295	            436.056	            384.231	            450.556	            326.247	                  1	            449.851	            346.156
 0THTHTHH	                 45	                129	                 14	                142	                123	                 21	            70.1139	               1220	            471.293	            358.797	            1.22346	             238.04	            59.2079	            315.984	          0.0267495	            0.99735	            1.28089	             23.164	        4.26098e+07	            8715.65	              36008	                NaN	        1.33394e+08	               4073	        1.33394e+08	               4073	        2.73686e+08	               8314	        2.73686e+08	               8314	           -1.91183	        4.26098e+07	            8715.65	              36008	            459.359	            325.833	            483.226	             391.76	                  1	             466.44	             353.21
 0TTTHTHT	                 45	                129	                 15	                194	                129	                 15	            76.2445	               1333	            531.369	            706.023	           -2.32954	            168.284	            11.5621	            277.782	           0.027672	           0.973372	            2.80485	            23.2274	        4.85588e+07	            8440.55	              37012	                NaN	        1.41124e+08	               4320	        9.35447e+07	               2783	        2.84789e+08	               8647	         1.5219e+08	               4545	          -0.382946	        4.85588e+07	            8440.55	              37012	            557.598	            733.688	            505.141	            678.357	                  1	            545.555	            678.947
 0THHTHHT	                 45	                129	                 16	                196	                129	                 15	            65.0189	               1068	            567.331	            584.679	           -1.92615	            48.5707	              80.96	            243.773	          0.0302576	           0.992483	             1.6633	             21.794	        3.64987e+07	            8839.27	            34635.5	                NaN	        1.26803e+08	               3764	        1.26803e+08	               3764	        2.55138e+08	               7840	        2.55138e+08	               7840	           -2.28527	        3.64987e+07	            8839.27	            34635.5	            578.641	            615.157	             556.02	            554.201	                  1	            564.221	             569.61
 0HHTHHTT	                 45	                129	                 17	                191	                126	                 18	            78.4651	               1490	            583.684	            434.278	            1.90758	            122.879	            12.6806	            260.617	          0.0337077	           0.992452	            2.18143	            24.5915	        5.25687e+07	            8715.95	              37096	                NaN	        1.50148e+08	               4573	        1.27281e+08	               3815	        2.97947e+08	               9061	        2.33262e+08	               7013	            2.13422	        5.25687e+07	            8715.95	              37096	            596.648	            397.249	            570.719	            471.306	                  1	            573.801	            434.897
 0HHTHHHH	                 45	                129	                 18	                130	                120	                 24	            91.9678	               1705	            613.243	            378.994	           -1.46943	            176.294	            13.3713	            282.585	           0.027596	           0.976595	            2.34098	            24.3881	        5.96264e+07	            8613.96	              36205	                NaN	         1.6733e+08	               5081	        1.32044e+08	               3947	        3.23703e+08	               9885	        2.21648e+08	               6704	           -2.70504	        5.96264e+07	            8613.96	              36205	             608.59	            424.742	            617.896	            333.246	                  1	            598.318	            363.497
 0HHTHHHT	                 45	                129	                 19	                131	                120	                 24	            87.2937	               1630	            624.224	            315.464	            1.25756	            240.372	            12.9819	            318.275	          0.0278788	           0.982535	            1.53055	            24.1971	        5.80316e+07	            8494.78	            36486.5	                NaN	        1.60883e+08	               4943	        1.04133e+08	               3139	        3.17397e+08	               9667	        1.64569e+08	               4948	            1.65248	        5.80316e+07	            8494.78	            36486.5	            610.775	            273.941	            637.673	            356.987	                  4	            598.213	             334.53
 0HTHHHHH	                 45	                129	                 20	                264	                126	                 18	            66.3759	               1045	            655.203	              629.3	             2.7999	            89.0675	            68.2687	            246.128	          0.0312713	           0.991382	            1.79973	            20.6984	        3.58469e+07	            7414.21	              34686	                NaN	        1.25322e+08	               3735	        1.25322e+08	               3735	        2.57153e+08	               7815	        2.57153e+08	               7815	            2.61061	        3.58469e+07	            7414.21	              34686	            686.472	             618.18	            623.934	            640.421	                  1	            649.547	            630.678
 0HHTTTTH	                 45	                129	                 21	                175	                126	                 18	            69.1189	               1254	            873.386	            667.776	            1.40144	            290.252	            13.1671	            330.469	          0.0293192	           0.997565	            1.87027	            24.0484	         4.4192e+07	             7702.2	            35617.5	                NaN	        1.33769e+08	               4039	        1.05297e+08	               3117	        2.68942e+08	               8220	        1.85522e+08	               5624	            -2.5528	         4.4192e+07	             7702.2	            35617.5	            867.561	            633.711	            879.211	            701.841	                  1	            857.526	            655.023
 0HHTTTTT	                 45	                129	                 22	                176	                126	                 18	            75.8032	               1349	            886.387	            730.458	           -1.87826	            330.788	             12.117	            354.403	          0.0169012	           0.959648	            0.68669	            23.5837	        4.75564e+07	             8181.2	              35550	                NaN	        1.42409e+08	               4303	        1.08659e+08	               3212	        2.82278e+08	               8663	        1.91505e+08	               5837	            -1.5969	        4.75564e+07	             8181.2	              35550	            897.858	            766.582	            874.916	            694.334	                  5	            870.897	            714.109
 0TTHHHTT	                 45	                129	                 23	                201	                129	                 15	            86.5122	               1352	            389.204	            482.487	             1.3384	            228.533	            12.2944	            314.058	          0.0262312	           0.997717	            2.06406	             21.494	        4.64895e+07	            7881.96	              34167	                NaN	        1.50997e+08	               4525	        1.28165e+08	               3805	        3.00044e+08	               9103	        2.31659e+08	               6981	            1.59278	        4.64895e+07	            7881.96	              34167	            379.242	            440.393	            399.167	             524.58	                  5	            402.202	            499.058
 0THTHHHH	                 45	                129	                 24	                139	                123	                 21	            80.9944	               1424	            419.563	            372.453	           -1.50195	            260.936	            13.0291	            330.919	          0.0308584	           0.995678	            2.09985	            23.3656	        4.92008e+07	            8305.24	              34986	                NaN	        1.51062e+08	               4515	        1.33773e+08	               3959	        2.94658e+08	               9006	         2.3584e+08	               7159	           0.296305	        4.92008e+07	            8305.24	              34986	            416.777	            412.854	            422.349	            332.052	                  1	            429.198	             380.13
 0THTTTTT	                 45	                129	                 25	                207	                129	                 15	            66.6815	                965	            485.037	            455.602	            2.31656	            156.558	             96.048	            276.546	          0.0371509	           0.987071	            2.01975	            19.2768	        3.30558e+07	            7474.42	              34766	                NaN	        1.24079e+08	               3669	        1.24079e+08	               3669	        2.53299e+08	               7697	        2.53299e+08	               7697	            1.63916	        3.30558e+07	            7474.42	              34766	             507.66	            431.111	            462.414	            480.093	                  2	            484.472	            459.003
 0TTHHTTH	                 45	                129	                 26	                143	                123	                 21	            88.4106	               1450	             478.43	            632.953	           -1.22155	            149.332	            13.8756	            272.457	          0.0292791	           0.999142	            2.20644	             22.946	        5.07274e+07	            8757.92	            35334.5	                NaN	        1.55803e+08	               4749	        1.29874e+08	               3918	        3.10648e+08	               9445	        2.43775e+08	               7368	           -2.48976	        5.07274e+07	            8757.92	            35334.5	            463.303	             674.49	            493.556	            591.416	                  3	            475.063	            617.505
 0HHHTHHT	                 45	                129	                 27	                151	                123	                 21	            92.1273	               1445	             510.04	            413.956	            2.65984	            170.638	            88.8416	            281.418	          0.0261557	           0.976916	            1.80344	            21.6338	         5.0046e+07	            8171.03	              35289	                NaN	        1.62442e+08	               4852	        1.62442e+08	               4852	        3.17381e+08	               9644	        3.17381e+08	               9644	           -1.50972	         5.0046e+07	            8171.03	              35289	            550.861	            392.613	            469.219	            435.298	                  1	            516.175	             412.41
 0THHHTTH	                 45	                129	                 28	                265	                132	                 12	            69.2773	               1068	            550.736	            438.889	            2.38813	            128.664	             42.692	            263.758	          0.0325431	           0.994242	                  0	            20.1928	        3.74543e+07	            7932.33	            35709.5	                NaN	         1.2815e+08	               3846	         1.2815e+08	               3846	        2.61855e+08	               7967	        2.58321e+08	               7831	            2.94787	        3.74543e+07	            7932.33	            35709.5	            575.999	             415.19	            525.473	            462.587	                  1	            547.518	            434.222
 0THTHTTT	                 45	                129	                 29	                261	                123	                 21	            75.2888	               1315	            503.402	            251.983	            1.95555	            320.005	            13.3653	             369.79	          0.0248361	           0.984714	            1.16201	            23.0209	        4.68955e+07	            7134.81	              36224	                NaN	        1.35779e+08	               4102	        1.04734e+08	               3104	        2.49243e+08	               7560	        1.75324e+08	               5245	            1.84809	        4.68955e+07	            7134.81	              36224	            517.531	            217.091	            489.272	            286.876	                  6	            500.442	            289.417
 0TTTHTTT	                 45	                129	                 30	                172	                126	                 18	            82.1083	               1448	            633.236	            693.356	            2.90825	            140.901	            12.5811	            260.201	          0.0275822	           0.992339	            1.88893	            23.4031	        5.03126e+07	            7954.18	              35384	                NaN	         1.5281e+08	               4593	        1.28855e+08	               3812	        3.00147e+08	               9141	         2.3385e+08	               7076	            2.98383	        5.03126e+07	            7954.18	              35384	            673.178	            683.863	            593.295	            702.848	                  3	            615.087	             695.16
 0HTTHHHH	                 45	                129	                 31	                146	                123	                 21	            67.6645	               1184	            579.904	            493.804	             1.0741	            66.6061	            13.0153	            245.972	          0.0170533	           0.926557	           0.635244	            23.0103	        4.15259e+07	            6930.51	              35829	                NaN	        1.31962e+08	               3968	        1.11571e+08	               3294	        2.67258e+08	               8128	        2.12961e+08	               6413	           0.135316	        4.15259e+07	            6930.51	              35829	            563.782	             464.06	            596.026	            523.548	                  4	            586.858	            501.514
