    cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
 0HHTHTHH	                 49	                141	                115	                168	                135	                 18	            95.6849	               1528	            895.211	             415.74	          -0.419767	            351.805	            32.6089	            373.288	          0.0278996	           0.993454	            2.48965	            21.2569	        5.25899e+07	            7956.89	              35381	                NaN	        1.68227e+08	               4988	        1.68227e+08	               4988	        3.25373e+08	               9856	        3.19845e+08	               9639	                  0	        5.25899e+07	            7956.89	              35381	            851.522	            435.238	              938.9	            396.241	                  1	            876.375	            425.781
 0HTHTTTH	                 49	                141	                116	                142	                132	                 21	            77.5975	               1432	            886.487	            447.133	            2.45826	            332.348	             10.213	            363.884	          0.0292532	             0.9961	            1.98208	            24.8888	        5.21604e+07	            8982.27	            37828.5	                NaN	        1.50535e+08	               4537	        1.18375e+08	               3468	        2.97581e+08	               9003	        2.17156e+08	               6463	                  0	        5.21604e+07	            8982.27	            37828.5	            916.574	            422.637	            856.399	             471.63	                  5	             909.82	            428.298
 0HHTHTHT	                 49	                141	                117	                169	                135	                 15	             114.14	               1773	            954.038	            399.009	             2.4065	            412.529	            19.9871	            416.815	          0.0266197	           0.988953	            3.45364	            21.4405	        6.31645e+07	            8349.81	              35985	                NaN	        1.89115e+08	               5672	        1.56978e+08	               4630	        3.61413e+08	              10927	        2.41828e+08	               7159	                  0	        6.31645e+07	            8349.81	              35985	            996.371	            360.735	            911.706	            437.283	                  4	            917.765	            408.217
 0HHHHHHH	                 49	                141	                118	                251	                138	                 15	            91.6296	               1414	             919.93	            386.557	            2.84441	            386.425	            36.9065	            395.428	          0.0258149	           0.976549	            2.83293	            21.5289	        4.78079e+07	            8745.31	              34364	                NaN	        1.61103e+08	               4756	        1.61103e+08	               4756	        3.13228e+08	               9492	        3.00836e+08	               9035	                  0	        4.78079e+07	            8745.31	              34364	            963.737	            373.141	            876.123	            399.972	                  3	             899.99	            395.039
 0HHHTTTT	                 49	                141	                119	                158	                135	                 18	            87.9369	               1626	            937.314	            361.689	            3.11135	             413.17	             13.693	             414.52	          0.0308125	            0.99786	            2.26561	            25.0785	        5.77203e+07	             9653.9	            36302.5	                NaN	        1.62574e+08	               4853	        1.26293e+08	               3673	        3.11998e+08	               9497	        1.94237e+08	               5814	                  0	        5.77203e+07	             9653.9	            36302.5	            981.262	             360.36	            893.365	            363.019	                  3	            900.666	            382.788
 0TTHTTHH	                 49	                141	                120	                210	                141	                 12	            80.8936	               1115	            507.304	            573.375	          -0.679288	            67.3728	            100.587	             296.81	          0.0309902	           0.993249	            2.92456	            18.8309	        3.77365e+07	            7140.28	              33999	                NaN	        1.44241e+08	               4214	        1.44241e+08	               4214	        2.81529e+08	               8647	        2.81529e+08	               8647	                  0	        3.77365e+07	            7140.28	              33999	            475.836	            598.785	            538.772	            547.965	                  3	            532.184	            560.737
 0THTHTTT	                 49	                141	                121	                221	                144	                  9	            70.5069	               1276	            591.851	             342.21	            2.22613	            213.571	            12.7737	            323.323	          0.0232546	           0.992181	                  0	            23.9981	        4.61513e+07	            8901.66	              38526	                NaN	        1.37459e+08	               4184	        1.06207e+08	               3146	        2.75115e+08	               8456	        1.84781e+08	               5613	                  0	        4.61513e+07	            8901.66	              38526	            613.335	             314.26	            570.367	            370.161	                  3	            603.477	            347.172
 0HHTTTHH	                 49	                141	                122	                176	                141	                 12	            78.9128	               1361	            558.313	            632.852	            1.69467	            79.1949	            66.5082	            296.257	          0.0297137	           0.996242	            2.26894	            22.7059	          4.635e+07	            8611.69	              35046	                NaN	        1.45948e+08	               4337	        1.45948e+08	               4337	        2.84537e+08	               8741	        2.84537e+08	               8741	                  0	          4.635e+07	            8611.69	              35046	            563.188	            593.698	            553.438	            672.006	                  1	             546.57	            657.418
 0HHTTHHT	                 50	                144	                  1	                126	                132	                 21	            105.712	               1631	            342.972	            773.974	            2.65144	             318.66	            75.9837	            404.742	          0.0311785	           0.998765	            3.16804	            20.7097	        5.59316e+07	            7415.31	              34729	                NaN	        1.82363e+08	               5344	        1.82363e+08	               5344	        3.43355e+08	              10452	        3.43355e+08	              10452	                  0	        5.59316e+07	            7415.31	              34729	            389.605	            749.091	             296.34	            798.857	                  1	            348.744	            776.008
 0THHHTHH	                 50	                144	                  2	                162	                135	                 18	            87.4042	               1111	            417.257	             565.05	           -1.51777	            157.504	            33.2575	            332.305	          0.0259461	           0.992946	            2.82392	            18.7437	        3.64409e+07	            6926.65	              33052	                NaN	        1.44626e+08	               4300	        1.44626e+08	               4300	        2.85279e+08	               8785	        2.69134e+08	               8218	                  0	        3.64409e+07	            6926.65	              33052	            414.941	            608.691	            419.574	             521.41	                  2	            405.803	            585.235
 0TTHTTHH	                 50	                144	                  3	                210	                141	                 12	            87.0231	               1222	            501.604	            583.096	           -1.00492	            78.0798	            116.753	            307.335	          0.0309902	           0.993249	            2.04316	            19.5156	        4.14569e+07	            7661.99	              34092	                NaN	        1.48696e+08	               4383	        1.48696e+08	               4383	        2.89869e+08	               8915	        2.89869e+08	               8915	                  0	        4.14569e+07	            7661.99	              34092	            478.275	            619.825	            524.933	            546.367	                  3	            524.606	            567.184
 0TTHTHHT	                 50	                144	                  4	                172	                138	                 15	            83.3308	               1335	            757.759	            396.942	            3.06635	            242.024	             55.679	            323.761	          0.0293001	            0.97939	            1.80785	            21.8014	        4.59358e+07	            8578.07	              35159	                NaN	        1.49534e+08	               4476	        1.49534e+08	               4476	        2.95409e+08	               8980	        2.95409e+08	               8980	                  0	        4.59358e+07	            8578.07	              35159	            799.306	             393.81	            716.211	            400.074	                  1	            743.991	            400.866
 0HHTHTTT	                 50	                144	                  5	                215	                141	                 12	            99.0732	               1591	            825.872	            436.458	            2.78331	             277.96	            51.4802	            340.111	          0.0296326	           0.999917	            2.87109	            21.7515	        5.46324e+07	            8095.61	              35527	                NaN	        1.73482e+08	               5147	        1.73482e+08	               5147	        3.31886e+08	              10127	        3.31886e+08	              10127	                  0	        5.46324e+07	            8095.61	              35527	            872.263	            419.087	            779.481	            453.829	                  1	            814.095	            437.677
 0TTHHHHT	                 50	                144	                  6	                150	                135	                 18	             94.977	               1601	            519.408	            631.926	            1.92959	             94.616	            102.938	            309.929	           0.029149	           0.954312	             3.9461	            22.3142	        5.52493e+07	            9191.48	              35074	                NaN	        1.70527e+08	               5072	        1.70527e+08	               5072	        3.26819e+08	               9960	        3.26819e+08	               9960	                  0	        5.52493e+07	            9191.48	              35074	            536.084	            587.461	            502.733	             676.39	                  3	                502	            639.085
 0HTHHHHH	                 50	                144	                  7	                135	                132	                 21	            106.491	               1507	             574.48	            698.969	           -1.47548	            144.011	            31.9191	            321.789	          0.0276026	           0.996276	            2.74586	            19.9419	        5.00326e+07	            7537.51	              33833	                NaN	        1.71253e+08	               5090	        1.71253e+08	               5090	        3.28894e+08	              10058	        3.17595e+08	               9657	                  0	        5.00326e+07	            7537.51	              33833	            569.412	            751.973	            579.547	            645.966	                  2	            573.904	            688.862
 0THHTTHH	                 50	                144	                  8	                116	                129	                 24	            90.3567	               1435	            362.491	            704.397	           -1.02751	            259.332	            53.9303	            373.168	          0.0288162	           0.989703	            1.57625	            20.8855	        5.01885e+07	            8039.03	              36074	                NaN	        1.61997e+08	               4769	        1.61997e+08	               4769	        3.07754e+08	               9477	        3.07754e+08	               9477	                  0	        5.01885e+07	            8039.03	              36074	            339.136	             743.07	            385.846	            665.724	                  2	            387.328	            683.101
 0HTTHTHH	                 50	                144	                  9	                200	                141	                 12	            77.5947	               1273	            410.591	            790.667	         -0.0204493	            287.062	            53.3875	            385.688	          0.0266126	           0.994457	            2.25795	            21.6556	        4.30893e+07	            9583.86	              34691	                NaN	        1.41829e+08	               4202	        1.41829e+08	               4202	        2.77085e+08	               8542	        2.77085e+08	               8542	                  0	        4.30893e+07	            9583.86	              34691	            371.802	             791.46	             449.38	            789.874	                  1	             401.51	            799.662
 0THHHTTT	                 50	                144	                 10	                240	                138	                 15	            72.0845	               1233	            478.934	            438.389	            -0.9872	            150.696	             11.547	            325.632	          0.0289112	           0.993335	            2.23338	            22.4161	        4.42872e+07	            8747.34	              36569	                NaN	        1.36388e+08	               4139	        1.03974e+08	               3085	        2.73125e+08	               8403	        1.80182e+08	               5502	                  0	        4.42872e+07	            8747.34	              36569	            459.074	            468.466	            498.795	            408.313	                  1	            488.638	            446.487
 0THHHTTH	                 50	                144	                 11	                173	                138	                 15	            78.1874	               1290	            520.881	            387.582	            2.37252	            175.736	            11.6515	             327.52	          0.0282005	           0.997587	            2.29321	            22.3861	        4.70362e+07	            8369.75	              36684	                NaN	        1.39251e+08	               4288	         9.5196e+07	               2830	        2.82564e+08	               8624	        1.66449e+08	               4972	                  0	        4.70362e+07	            8369.75	              36684	            548.972	            360.394	             492.79	            414.771	                  3	            523.852	            412.665
 0HHTTTHT	                 50	                144	                 12	                258	                141	                 12	            95.1825	               1693	            551.965	            711.616	           -1.39935	            158.261	            54.0981	            327.314	          0.0317551	           0.984103	            3.18499	             23.623	        5.94922e+07	            9361.59	              36635	                NaN	        1.70499e+08	               5114	        1.70499e+08	               5114	        3.25723e+08	               9958	        3.25723e+08	               9958	                  0	        5.94922e+07	            9361.59	              36635	            543.845	             758.51	            560.085	            664.723	                  2	             531.54	            708.194
 0TTTHHTH	                 50	                144	                 13	                202	                141	                 12	             71.376	               1105	            576.024	            484.548	          -0.561121	            70.4286	            104.886	            296.401	          0.0256775	           0.989433	            1.37084	            20.5484	        3.82001e+07	               9108	              35104	                NaN	        1.34671e+08	               3944	        1.34671e+08	               3944	        2.65708e+08	               8144	        2.65708e+08	               8144	                  0	        3.82001e+07	               9108	              35104	            545.809	            503.538	             606.24	            465.557	                  1	            574.502	            481.524
 0HTHHTHT	                 50	                144	                 14	                152	                135	                 18	            92.0939	               1643	            593.881	            708.572	            1.60736	            154.839	            12.1263	            325.331	          0.0268249	           0.986932	            2.63891	            23.3404	         5.7781e+07	            8037.49	              35671	                NaN	        1.65232e+08	               4951	        1.34935e+08	               3986	        3.17613e+08	               9683	        2.29243e+08	               6978	                  0	         5.7781e+07	            8037.49	              35671	            595.565	            662.555	            592.198	            754.588	                  1	            583.833	            700.849
 0HTHHTTT	                 50	                144	                 15	                121	                132	                 21	            86.9513	               1514	            663.096	            586.627	            2.46795	            94.1444	            11.5146	            297.978	          0.0239624	           0.993678	            1.95988	            23.1606	        5.53053e+07	            9068.94	              37372	                NaN	        1.59186e+08	               4757	        1.16941e+08	               3396	        3.08487e+08	               9353	         2.0041e+08	               6000	                  0	        5.53053e+07	            9068.94	              37372	            697.074	            559.505	            629.117	            613.749	                  2	            661.689	            579.432
 0TTTHTHH	                 50	                144	                 16	                177	                138	                 15	            78.1618	               1151	            661.711	            385.345	          -0.759392	            190.749	            94.7039	            312.854	          0.0305675	            0.98628	            2.10391	            19.5375	        3.97317e+07	             7053.3	              35393	                NaN	        1.39383e+08	               4132	        1.39383e+08	               4132	        2.77921e+08	               8453	        2.77921e+08	               8453	                  0	        3.97317e+07	             7053.3	              35393	            633.367	            412.251	            690.054	            358.438	                  2	            669.737	            390.708
 0HHTHHTH	                 50	                144	                 17	                118	                129	                 24	            118.522	               1728	            652.317	             501.31	          -0.579429	            94.5695	            71.9863	            292.775	          0.0299644	           0.992772	            4.50333	            19.9263	        5.92904e+07	             6786.4	              34895	                NaN	        1.95866e+08	               5784	        1.95866e+08	               5784	        3.68033e+08	              11224	        3.68033e+08	              11224	                  0	        5.92904e+07	             6786.4	              34895	            602.729	            533.758	            701.905	            468.861	                  1	            652.183	            505.019
 0HTHTHTH	                 50	                144	                 18	                216	                144	                  9	            66.2562	               1042	            692.557	            522.171	             2.6073	            122.585	            33.1338	            296.336	          0.0250411	           0.968721	            1.11369	            20.7125	        3.58507e+07	            8592.92	              35248	                NaN	        1.27903e+08	               3756	        1.27903e+08	               3756	        2.57282e+08	               7840	        2.46274e+08	               7432	                  0	        3.58507e+07	            8592.92	              35248	            721.068	            505.301	            664.046	            539.041	                  1	            672.558	            535.794
 0HHHTHHT	                 50	                144	                 19	                140	                132	                 21	            84.9101	               1523	            724.206	            304.038	           0.590671	            292.218	            11.9144	            349.945	          0.0262247	           0.978086	            2.60734	            23.5646	        5.59578e+07	            8690.27	              38262	                NaN	        1.57665e+08	               4747	         1.3292e+08	               3931	        3.08386e+08	               9347	        2.37714e+08	               7140	                  0	        5.59578e+07	            8690.27	              38262	            688.944	            280.394	            759.467	            327.682	                  1	            700.655	            308.362
 0HTHTTTT	                 50	                144	                 20	                143	                132	                 21	            88.5307	               1421	            959.606	            429.949	            2.38902	            404.947	            10.9315	            421.074	          0.0271224	           0.986759	            1.76486	            21.3748	        5.17673e+07	             8204.9	              36507	                NaN	        1.54921e+08	               4651	        1.00506e+08	               2885	        3.02295e+08	               9204	        1.57944e+08	               4702	                  0	        5.17673e+07	             8204.9	              36507	            991.917	            399.692	            927.295	            460.205	                  5	            959.447	            404.041
 0HTTTHHT	                 50	                144	                 21	                147	                135	                 18	            95.7294	               1495	            374.637	            823.177	             2.6027	            334.457	            30.0537	            413.662	          0.0312602	            0.99317	            2.36631	            22.3207	        5.23596e+07	             8529.8	              35517	                NaN	        1.66709e+08	               4941	        1.55806e+08	               4583	        3.21857e+08	               9773	        2.79068e+08	               8401	                  0	        5.23596e+07	             8529.8	              35517	            415.718	            798.614	            333.556	            847.741	                  1	            381.709	             821.56
 0THHHHHT	                 50	                144	                 22	                199	                141	                 12	            73.9275	               1406	            319.908	            677.181	            2.79733	            282.354	            11.7711	            388.103	          0.0289217	           0.974843	            2.28318	            24.5619	        5.08827e+07	            9016.13	              37550	                NaN	        1.42062e+08	               4371	         1.0951e+08	               3314	        2.87626e+08	               8735	        1.93967e+08	               5810	                  0	        5.08827e+07	            9016.13	              37550	            354.702	            664.706	            285.113	            689.657	                  1	            334.926	            687.812
 0HTTTTTT	                 50	                144	                 23	                222	                147	                  6	            91.4035	               1740	            400.156	            835.664	          -0.286548	            330.409	            11.0272	            411.474	                  0	                  0	                  0	            26.0588	        6.19368e+07	            8892.76	              36900	                NaN	        1.72211e+08	               5155	        1.32373e+08	               3851	        3.27204e+08	               9991	        2.17218e+08	               6556	                  0	        6.19368e+07	            8892.76	              36900	            356.318	            848.582	            443.995	            822.747	                  2	             431.18	            818.604
 0THTHTHT	                 50	                144	                 24	                261	                147	                  6	            86.5418	               1314	            486.183	            503.432	           -1.01957	            102.195	             53.471	            312.248	                  0	                  0	                  0	             20.297	        4.52757e+07	            7474.91	            35233.5	                NaN	        1.55338e+08	               4555	        1.55338e+08	               4555	        2.97595e+08	               9167	        2.97595e+08	               9167	                  0	        4.52757e+07	            7474.91	            35233.5	            463.521	            540.294	            508.846	            466.571	                  2	             500.19	            493.128
 0THTTHHT	                 50	                144	                 25	                223	                147	                  6	            85.6804	               1287	            478.838	            623.994	           -2.02827	             117.92	            99.4698	            317.077	                  0	                  0	                  0	            20.3219	        4.50968e+07	            8325.22	              36022	                NaN	        1.50619e+08	               4506	        1.50619e+08	               4506	        2.96089e+08	               9102	        2.96089e+08	               9102	                  0	        4.50968e+07	            8325.22	              36022	             497.76	            662.429	            459.917	            585.559	                  3	            479.965	            600.814
 0THTTHTT	                 50	                144	                 26	                243	                135	                 18	            99.4101	               1586	            495.672	            525.057	          -0.987202	            84.2508	            72.7752	            308.109	          0.0301567	            0.99905	            3.18978	             21.742	        5.53956e+07	            7972.45	            35930.5	                NaN	         1.7448e+08	               5188	         1.7448e+08	               5188	         3.3523e+08	              10164	         3.3523e+08	              10164	                  0	        5.53956e+07	            7972.45	            35930.5	            468.283	            566.535	             523.06	            483.579	                  1	            511.503	            505.531
 0HTTTTHH	                 50	                144	                 27	                224	                147	                  6	            77.0812	               1464	            522.699	            825.525	          -0.856364	            275.469	            13.2772	            382.719	                  0	                  0	                  0	            24.9558	        5.39065e+07	            9216.33	            37746.5	                NaN	        1.48545e+08	               4534	        1.11049e+08	               3289	        2.95301e+08	               8945	        1.87327e+08	               5561	                  0	        5.39065e+07	            9216.33	            37746.5	            497.447	            854.641	             547.95	            796.409	                  1	            521.109	            789.389
 0TTTTHHH	                 50	                144	                 28	                217	                144	                  9	            76.2982	               1130	            542.031	            487.826	          -0.940919	            74.5451	            91.1888	            300.965	          0.0054353	           0.441181	          -0.396758	            19.4369	        3.92838e+07	            8048.06	              35395	                NaN	          1.372e+08	               4066	          1.372e+08	               4066	        2.73742e+08	               8350	        2.73742e+08	               8350	                  0	        3.92838e+07	            8048.06	              35395	            519.559	            518.654	            564.503	            456.997	                  3	            554.424	            477.093
 0THTHTTH	                 50	                144	                 29	                219	                144	                  9	            68.9507	               1233	            568.047	            385.199	           -1.09142	             169.88	            12.9021	             317.73	          0.0308527	           0.949759	             2.7903	            23.8118	        4.44027e+07	            8769.74	              37234	                NaN	        1.34641e+08	               4087	         1.2238e+08	               3655	        2.75131e+08	               8327	        2.41563e+08	               7239	                  0	        4.44027e+07	            8769.74	              37234	            552.146	            415.788	            583.948	            354.609	                  1	            561.677	            391.153
 0HTHTHHT	                 50	                144	                 30	                153	                135	                 18	             78.267	               1348	            716.898	            493.971	          -0.149149	            154.965	            35.2328	            300.714	          0.0298165	           0.982593	           0.863471	            22.7549	        4.65119e+07	             9061.7	            35642.5	                NaN	        1.44329e+08	               4343	        1.42425e+08	               4265	        2.89745e+08	               8747	        2.70558e+08	               8122	                  0	        4.65119e+07	             9061.7	            35642.5	            678.199	            499.786	            755.597	            488.156	                  1	            706.977	            506.158
 0HTHTHHH	                 50	                144	                 31	                154	                135	                 18	            85.5665	               1617	             789.78	            485.228	            3.11305	            226.351	            13.1713	            321.398	          0.0260087	           0.986863	            1.79379	            25.1344	        5.78496e+07	            9203.36	              36504	                NaN	        1.58785e+08	               4785	        1.30482e+08	               3844	         3.0631e+08	               9361	        2.25603e+08	               6826	                  0	        5.78496e+07	            9203.36	              36504	            832.546	            484.007	            747.015	            486.449	                  2	            772.945	            482.112
 0HHTTHHH	                 50	                144	                 32	                125	                132	                 21	            109.643	               1645	            259.426	            817.582	          -0.380361	            410.126	             37.453	             468.26	            0.03108	           0.928329	            5.00285	            20.2919	        5.66034e+07	            7631.55	              34939	                NaN	         1.8246e+08	               5445	        1.65261e+08	               4895	        3.52739e+08	              10657	        2.84206e+08	               8525	                  0	        5.66034e+07	            7631.55	              34939	            208.523	            837.935	             310.33	            797.229	                  5	            298.168	            795.585
 0HTTHHHH	                 50	                144	                 33	                127	                132	                 21	            102.535	               1530	            260.334	            837.833	          -0.386507	            422.704	            31.2118	            477.456	          0.0327431	           0.995879	            2.11929	             20.524	        5.32715e+07	            6944.93	            34889.5	                NaN	        1.73989e+08	               5152	        1.52701e+08	               4479	        3.34771e+08	              10184	        2.56122e+08	               7750	                  0	        5.32715e+07	            6944.93	            34889.5	            212.848	            857.158	             307.82	            818.507	                  2	            307.365	            819.818
 0HTTHHHT	                 50	                144	                 34	                128	                132	                 21	            110.782	               1690	            343.424	            796.523	             2.6369	            334.247	            53.7386	            413.924	          0.0327042	           0.999252	            3.84753	            20.7039	        5.83686e+07	            7485.99	            35044.5	                NaN	        1.87188e+08	               5526	        1.87188e+08	               5526	        3.55339e+08	              10766	        3.55339e+08	              10766	                  0	        5.83686e+07	            7485.99	            35044.5	            391.909	            769.739	            294.939	            823.307	                  1	             331.44	            807.864
 0THHTHHH	                 50	                144	                 35	                144	                135	                 18	             92.864	               1609	            251.163	             788.48	          -0.736505	            398.797	            13.1842	            461.177	          0.0261232	           0.993296	             2.2596	            23.6297	        5.80489e+07	            8034.91	              37354	                NaN	        1.66384e+08	               5062	        1.32609e+08	               3950	        3.22162e+08	               9874	         2.2414e+08	               6789	                  0	        5.80489e+07	            8034.91	              37354	            216.765	            819.668	            285.561	            757.291	                  3	            285.018	            764.395
 0HTTHTTH	                 50	                144	                 36	                123	                132	                 21	            95.7908	               1369	            279.047	            849.877	          -0.384941	            417.412	            23.7278	            472.778	            0.02836	           0.988615	            3.06988	            19.8808	        4.60401e+07	            7477.73	              33626	                NaN	        1.63084e+08	               4806	         1.4556e+08	               4246	        3.18804e+08	               9646	        2.46949e+08	               7368	                  0	        4.60401e+07	            7477.73	              33626	            234.657	            867.862	            323.438	            831.892	                  7	            314.243	            827.175
 0HTTHTTT	                 50	                144	                 37	                124	                132	                 21	            81.1725	               1094	            347.564	            815.288	             2.6573	            345.316	            34.5224	            420.729	          0.0268153	           0.978422	            1.01074	            18.6992	        3.67723e+07	            7267.87	              34025	                NaN	        1.40225e+08	               4139	        1.40225e+08	               4139	        2.82158e+08	               8559	        2.77377e+08	               8386	                  0	        3.67723e+07	            7267.87	              34025	            383.483	            796.392	            311.645	            834.184	                  1	            328.947	            826.189
 0TTHHTHT	                 50	                144	                 38	                242	                138	                 15	            88.7878	               1316	            292.947	            781.117	          -0.561346	            361.088	            37.5785	            432.954	          0.0278694	           0.992776	            2.17656	            19.6942	        4.54333e+07	            8068.78	              34948	                NaN	        1.55147e+08	               4615	        1.55147e+08	               4615	        3.05449e+08	               9287	        2.99712e+08	               9060	                  0	        4.54333e+07	            8068.78	              34948	            255.366	            804.749	            330.528	            757.485	                  5	            308.615	            761.051
 0THHHHHH	                 50	                144	                 39	                198	                141	                 12	              87.74	               1466	            281.756	            728.879	           -1.07871	            340.457	            11.3901	            422.092	          0.0238746	           0.989872	            1.65032	            22.3393	         5.2355e+07	            8503.67	              36212	                NaN	        1.57403e+08	               4761	        1.21383e+08	               3586	        3.07233e+08	               9441	        2.07011e+08	               6301	                  0	         5.2355e+07	            8503.67	              36212	            261.029	            767.543	            302.483	            690.214	                  6	            292.338	            731.888
 0HTTTHHH	                 50	                144	                 40	                146	                135	                 18	            84.5606	               1468	             305.65	            859.057	          -0.440899	            405.861	            13.0864	            463.711	           0.026603	           0.995167	            2.49392	            23.6556	        5.27055e+07	            8186.97	              36232	                NaN	        1.55878e+08	               4679	        1.14729e+08	               3353	        3.07223e+08	               9287	        1.94753e+08	               5804	                  0	        5.27055e+07	            8186.97	              36232	            267.413	              877.1	            343.887	            841.014	                  3	            333.749	            829.447
 0THHTHHT	                 50	                144	                 41	                159	                135	                 18	             94.902	               1501	            305.943	            730.002	             1.9821	            320.515	            33.5634	            408.325	           0.031286	           0.997358	            2.65066	            21.5484	        5.11262e+07	             8262.3	              34668	                NaN	        1.65506e+08	               4940	        1.65506e+08	               4940	         3.2025e+08	               9772	        3.06709e+08	               9269	                  0	        5.11262e+07	             8262.3	              34668	            324.914	            686.508	            286.972	            773.496	                  1	             296.22	            737.914
 0THHHHTH	                 50	                144	                 42	                160	                135	                 18	            96.4003	               1611	            367.486	            626.111	           -0.83155	            218.842	            11.0377	            356.619	          0.0277524	           0.998841	            2.44398	            22.5825	         5.9055e+07	            8547.85	              37525	                NaN	        1.67058e+08	               5097	         1.2934e+08	               3837	        3.23727e+08	               9921	        2.26383e+08	               6851	                  0	         5.9055e+07	            8547.85	              37525	            335.012	             661.73	             399.96	            590.492	                  1	             379.58	            610.155
 0THHHHTT	                 50	                144	                 43	                145	                135	                 18	            85.1085	               1543	            397.038	            558.232	             1.5941	             177.43	            13.0403	            340.912	          0.0256538	           0.993978	             2.5039	            24.1826	        5.49371e+07	            8673.43	              35865	                NaN	         1.5542e+08	               4734	        1.18368e+08	               3531	         3.0427e+08	               9312	        1.98976e+08	               6029	                  0	        5.49371e+07	            8673.43	              35865	             398.03	            515.689	            396.047	            600.775	                  2	            401.221	            582.151
 0THHTHTT	                 50	                144	                 44	                129	                135	                 18	            101.928	               1633	            335.326	            713.914	            -1.0975	            287.126	            50.0383	            388.423	          0.0314479	           0.996245	            2.95687	            21.9285	        5.65636e+07	             7602.6	              35414	                NaN	        1.76622e+08	               5244	        1.76622e+08	               5244	        3.34811e+08	              10248	        3.33958e+08	              10210	                  0	        5.65636e+07	             7602.6	              35414	            312.095	            759.276	            358.556	            668.553	                  1	            337.045	            712.534
 0TTHHTHH	                 50	                144	                 45	                161	                138	                 15	            81.5844	               1307	            356.862	            742.351	            2.54277	            287.151	            82.7485	            387.007	          0.0260431	            0.99874	            2.29563	            21.6381	        4.54266e+07	            8250.19	              35772	                NaN	        1.48711e+08	               4424	        1.48711e+08	               4424	        2.92023e+08	               8908	        2.92023e+08	               8908	                  0	        4.54266e+07	            8250.19	              35772	            390.556	            719.358	            323.167	            765.344	                  1	            371.894	            737.514
 0THHTHTH	                 50	                144	                 46	                260	                135	                 18	              103.3	               1478	            384.118	            640.156	            2.23269	            208.519	            32.7501	            350.845	          0.0306844	           0.999107	            3.02421	              19.47	        5.02739e+07	            6941.96	              34641	                NaN	        1.70439e+08	               5076	        1.70439e+08	               5076	        3.28658e+08	              10020	        3.17748e+08	               9583	                  0	        5.02739e+07	            6941.96	              34641	            415.863	            599.413	            352.374	            680.899	                  2	            373.203	             639.59
 0TTHHHTH	                 50	                144	                 48	                130	                132	                 21	            109.073	               1771	            419.903	            710.208	           0.049675	            219.051	            99.6702	            352.883	          0.0303204	            0.97838	            3.56215	             22.583	        6.09669e+07	            9633.79	              35708	                NaN	        1.81302e+08	               5471	        1.81302e+08	               5471	        3.48763e+08	              10567	        3.48763e+08	              10567	                  0	        6.09669e+07	            9633.79	              35708	            365.434	              707.5	            474.372	            712.916	                  2	            442.068	            699.412
