   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
 0THTTHT	                 45	                129	                  6	                 71	                111	                 30	            122.079	               1745	            886.346	            540.267	            2.71324	            74.5337	            73.3477	            218.944	          0.0302173	           0.998964	            3.08198	            20.2905	        5.95146e+07	            7438.16	              34070	                NaN	        1.99409e+08	               5855	        1.99409e+08	               5855	        3.74742e+08	              11375	        3.74742e+08	              11375	            2.76578	        5.95146e+07	            7438.16	              34070	            941.871	            514.913	            830.821	            565.621	                  1	            882.011	            541.487
 0HTTHTT	                 45	                129	                  7	                 87	                114	                 27	            101.082	               1363	            976.262	            554.419	            2.53354	            165.556	            49.9839	            247.261	           0.027695	            0.99738	            3.17842	            18.0135	        4.63416e+07	            6731.51	              34278	                NaN	        1.66533e+08	               4904	        1.66533e+08	               4904	        3.23191e+08	               9812	        3.23191e+08	               9812	            1.59583	        4.63416e+07	            6731.51	              34278	            1017.74	            525.546	             934.78	            583.292	                  2	            969.239	            557.119
 0TTHHTH	                 45	                129	                  8	                 75	                114	                 24	            101.596	               1474	            1053.82	            522.509	         -0.0322928	            241.212	            49.8318	            284.385	          0.0289637	           0.997713	             2.6332	            20.7641	        4.93466e+07	            7110.91	              33852	                NaN	        1.71816e+08	               5017	        1.71816e+08	               5017	        3.21803e+08	               9961	        3.21803e+08	               9961	            2.17309	        4.93466e+07	            7110.91	              33852	            1003.04	            524.149	            1104.59	            520.869	                  1	            1039.83	            527.914
 0HHTTTH	                 45	                129	                  9	                 72	                111	                 27	            109.049	               1576	            773.402	            605.143	           -0.33328	            85.7905	            55.9607	            224.602	          0.0291519	           0.998798	            3.18299	            19.5038	        5.40243e+07	            6724.34	              34661	                NaN	        1.81689e+08	               5332	        1.81689e+08	               5332	        3.44836e+08	              10512	        3.44836e+08	              10512	          -0.451995	        5.40243e+07	            6724.34	              34661	            721.878	             622.98	            824.926	            587.305	                  1	            795.274	            593.823
 0THTHTT	                 45	                129	                 10	                217	                120	                 18	            98.3437	               1465	            1068.64	            476.743	            -2.7864	            261.206	            32.7453	            297.048	          0.0259874	           0.992678	             2.2018	            21.0662	        5.01801e+07	            8209.84	              34654	                NaN	        1.69271e+08	               5022	        1.69271e+08	               5022	        3.28733e+08	               9966	        3.10045e+08	               9275	            2.89741	        5.01801e+07	            8209.84	              34654	            1114.74	            493.844	            1022.54	            459.643	                  4	            1054.92	            489.147
 0THHTHT	                 45	                129	                 11	                215	                114	                 27	            92.3674	               1635	            541.308	            460.903	          -0.228384	            279.763	            11.7234	            310.792	          0.0281966	           0.992148	            2.59124	            23.4022	        5.86917e+07	            8449.53	              35992	                NaN	        1.64951e+08	               4982	        1.16224e+08	               3423	        3.22972e+08	               9746	        1.93486e+08	               5730	           0.173523	        5.86917e+07	            8449.53	              35992	            496.323	             471.36	            586.292	            450.447	                  6	            586.309	            478.913
0HHHTHTT	                 45	                129	                 12	                123	                132	                 12	            57.7067	                993	            678.502	            540.744	           -2.99493	             134.71	            33.3573	             233.28	          0.0318536	           0.991392	                  0	            22.6902	        3.44101e+07	            9705.39	              35473	                NaN	        1.15762e+08	               3455	        1.15762e+08	               3455	         2.4047e+08	               7311	        2.36342e+08	               7151	           -2.24166	        3.44101e+07	            9705.39	              35473	            707.045	            544.961	            649.958	            536.528	                  2	            663.489	            525.104
 0HHHTTT	                 45	                129	                 13	                 77	                114	                 24	            94.9607	               1669	             681.05	            617.452	           -1.31671	            158.664	            12.3223	            245.296	          0.0283782	           0.997672	            2.37649	            23.3918	        5.94903e+07	            8614.43	              36123	                NaN	        1.69823e+08	               5083	        1.33271e+08	               3903	        3.24436e+08	               9927	        2.25596e+08	               6833	           -1.50805	        5.94903e+07	            8614.43	              36123	            669.115	            663.408	            692.985	            571.496	                  3	            693.692	            609.173
0HHTHTTT	                 45	                129	                 14	                124	                132	                 12	             61.782	               1065	             820.07	            434.041	           -3.11383	            95.1217	            13.0744	            225.165	          0.0283361	           0.999442	                  0	            22.6684	        3.72483e+07	            8967.21	              35255	                NaN	        1.22931e+08	               3655	        1.09514e+08	               3213	         2.5039e+08	               7607	        1.90795e+08	               5687	            2.60442	        3.72483e+07	            8967.21	              35255	             850.95	            434.899	            789.191	            433.184	                  3	            788.065	            456.936
 0HHHHHT	                 45	                129	                 15	                 90	                117	                 24	            90.1776	               1649	            609.722	            564.554	            -2.9478	            206.078	            12.4494	            263.787	          0.0269551	           0.991535	            2.53486	            23.9714	        5.84209e+07	            8903.57	              36333	                NaN	        1.64473e+08	               4978	        1.23324e+08	               3655	        3.19316e+08	               9730	        2.06484e+08	               6248	           -3.00096	        5.84209e+07	            8903.57	              36333	            653.966	            573.237	            565.477	             555.87	                  1	            589.658	            549.187
 0HTTHHH	                 45	                129	                 16	                 78	                114	                 21	            106.139	               1886	            708.397	            664.067	          -0.181534	            170.744	            11.4042	            256.754	           0.029365	           0.998227	            2.65931	            23.8244	        6.77085e+07	            9209.35	            36564.5	                NaN	        1.73466e+08	               5289	        1.27228e+08	               3776	        2.85481e+08	               8763	        1.94295e+08	               5885	          -0.761467	        6.77085e+07	            9209.35	            36564.5	            656.199	            673.648	            760.594	            654.486	                  3	            733.026	            623.064
 0HTTTHH	                 45	                129	                 17	                118	                123	                 21	            103.553	               1803	            819.496	            649.446	          -0.325024	            120.762	            12.7976	            238.701	          0.0267909	           0.997724	            2.18857	            23.1787	        6.39116e+07	            8641.76	              36204	                NaN	        1.81451e+08	               5493	        1.33459e+08	               3940	        3.30509e+08	              10072	        2.18386e+08	               6592	          -0.531981	        6.39116e+07	            8641.76	              36204	             770.43	             665.98	            868.561	            632.913	                  2	            863.372	            616.229
 0HTTTHT	                 45	                129	                 18	                121	                123	                 18	            117.411	               1752	            905.579	            612.482	            2.64754	            124.975	            17.1407	            236.665	          0.0310101	           0.983097	            4.92439	            20.3926	        6.08615e+07	             7658.1	              35245	                NaN	        1.92935e+08	               5754	        1.75328e+08	               5165	        3.66856e+08	              11182	        3.04363e+08	               9169	          -0.752066	        6.08615e+07	             7658.1	              35245	            957.264	            584.644	            853.894	             640.32	                  1	              924.5	            596.535
 0TTHHHH	                 45	                129	                 19	                112	                120	                 21	            86.0352	               1276	            914.389	            566.952	          -0.364218	            108.596	             63.476	            228.326	           0.027503	           0.970522	            3.23927	            20.2364	        4.35801e+07	            7888.53	            34564.5	                NaN	        1.50548e+08	               4466	        1.50548e+08	               4466	        3.00975e+08	               9054	        3.00975e+08	               9054	           -1.76813	        4.35801e+07	            7888.53	            34564.5	            874.194	            582.276	            954.585	            551.629	                  4	            917.307	            563.136
 0TTTHTT	                 45	                129	                 20	                 81	                114	                 27	            100.935	               1833	            886.509	            477.093	            2.88003	            90.1721	            11.3735	            220.198	          0.0244738	           0.993366	             2.7407	            23.9833	        6.58029e+07	            9679.67	              36804	                NaN	        1.80206e+08	               5443	        1.44653e+08	               4283	        3.45234e+08	              10483	         2.6682e+08	               8004	            1.30656	        6.58029e+07	            9679.67	              36804	             935.26	            464.043	            837.758	            490.144	                  2	            887.771	              489.6
 0THTHHT	                 45	                129	                 21	                104	                120	                 24	            88.1599	               1445	            937.863	            503.435	            2.87256	            127.734	            34.4454	             231.12	          0.0314191	             0.9984	            2.23467	            21.7744	        4.99304e+07	            8785.09	              35540	                NaN	        1.57559e+08	               4718	        1.57559e+08	               4718	        3.10836e+08	               9402	        3.09442e+08	               9345	            2.04851	        4.99304e+07	            8785.09	              35540	            980.357	            491.718	            895.369	            515.151	                  1	            928.452	            505.179
 0THTTTH	                 45	                129	                 22	                105	                120	                 21	            101.128	               1566	            957.107	            522.191	          -0.605458	            144.574	            56.1088	            237.614	          0.0322222	           0.987186	            2.47068	            20.4904	        5.54157e+07	            8373.68	              36366	                NaN	        1.73832e+08	               5165	        1.73832e+08	               5165	        3.32167e+08	              10145	        3.32167e+08	              10145	            2.25343	        5.54157e+07	            8373.68	              36366	            915.532	            550.969	            998.683	            493.413	                  1	            950.314	            528.582
 0HTTTTH	                 45	                129	                 23	                 94	                117	                 27	            91.5322	               1589	            941.942	            616.666	          -0.442421	            156.249	            11.5055	            248.593	          0.0292921	           0.995912	            2.61214	            22.9476	        5.68002e+07	            8703.84	              36552	                NaN	        1.64009e+08	               4979	        1.18208e+08	               3493	        3.20616e+08	               9767	        1.96762e+08	               5923	          -0.631197	        5.68002e+07	            8703.84	              36552	            900.582	             636.26	            983.302	            597.072	                  1	            972.027	            584.088
 0TTHTTH	                 45	                129	                 24	                 64	                111	                 27	            106.467	               1912	            1096.76	            556.574	          -0.322207	            285.418	            12.1881	            314.253	           0.028937	           0.999757	            3.10466	            23.9817	        6.79238e+07	            9140.85	            36855.5	                NaN	        1.85658e+08	               5651	        1.37061e+08	               4069	        3.56351e+08	              10827	        2.28421e+08	               6847	            2.50229	        6.79238e+07	            9140.85	            36855.5	            1046.26	            573.431	            1147.25	            539.717	                  1	            1075.63	            547.339
 0HHHHHH	                 45	                129	                 25	                 97	                117	                 24	            93.3163	               1585	             530.96	            550.273	           0.354607	             282.54	            13.6365	            311.674	          0.0274575	            0.99379	             1.6285	            23.7445	        5.68067e+07	            8415.34	              36621	                NaN	        1.63552e+08	               5002	         1.1292e+08	               3374	         3.2182e+08	               9791	        1.86418e+08	               5605	           0.105494	        5.68067e+07	            8415.34	              36621	            487.204	            534.072	            574.715	            566.474	                  5	            564.563	            531.047
 0HHHHTH	                 45	                129	                 26	                119	                123	                 18	            109.939	               1683	            573.081	            538.523	          0.0977866	            239.801	            27.5558	            282.704	          0.0268647	           0.976478	            3.43911	            20.5281	        5.66803e+07	            8229.45	              34419	                NaN	        1.84858e+08	               5426	        1.84858e+08	               5426	        3.48146e+08	              10572	        3.29342e+08	               9884	           0.361267	        5.66803e+07	            8229.45	              34419	            518.374	            533.156	            627.788	             543.89	                  1	            596.308	            544.091
 0HHHHTT	                 45	                129	                 27	                122	                123	                 18	            102.353	               1661	            664.933	            558.765	           -2.81468	            150.748	            12.8519	            238.591	           0.031854	           0.997354	            2.64214	            21.5851	        5.75555e+07	             8310.8	              35355	                NaN	        1.78497e+08	               5337	        1.67818e+08	               4978	        3.40146e+08	              10433	         3.0783e+08	               9393	            3.11138	        5.75555e+07	             8310.8	              35355	            713.399	            575.198	            616.466	            542.331	                  2	            656.769	            559.569
 0HTHHHT	                 45	                129	                 28	                107	                120	                 21	            99.2913	               1517	            613.223	            506.312	           -3.02361	            200.737	            53.3123	            261.146	          0.0290208	           0.999192	            2.78035	            20.8689	          5.198e+07	            8446.16	              34706	                NaN	        1.67882e+08	               4988	        1.67882e+08	               4988	        3.23393e+08	               9864	        3.23393e+08	               9864	          -0.490735	          5.198e+07	            8446.16	              34706	            662.524	            512.156	            563.923	            500.468	                  1	            614.677	            505.997
 0HHTHHT	                 45	                129	                 29	                 67	                111	                 27	            121.503	               1962	             626.97	            486.134	            3.12858	            190.573	            35.9588	            256.864	          0.0301611	            0.99773	            3.29383	            22.3758	        6.63168e+07	            8938.02	            34789.5	                NaN	        2.02356e+08	               6012	        2.02356e+08	               6012	        3.77796e+08	              11467	        3.75867e+08	              11390	            3.14002	        6.63168e+07	            8938.02	            34789.5	            687.717	            485.344	            566.224	            486.924	                  1	            594.949	            479.378
 0THHTHH	                 45	                129	                 30	                 84	                114	                 30	            83.0832	               1421	            612.505	            466.859	            -3.0465	            209.569	            13.8674	            267.145	          0.0272183	           0.994921	            2.13983	            22.9965	        4.88499e+07	            8988.95	              34712	                NaN	        1.54735e+08	               4536	        1.43981e+08	               4181	        2.97527e+08	               9061	        2.55011e+08	               7702	            2.28168	        4.88499e+07	            8988.95	              34712	            653.859	            470.803	            571.151	            462.914	                  1	            585.332	            471.887
0HHHTHTH	                 45	                129	                 31	                125	                132	                 12	            57.2598	                896	            627.182	            527.345	            0.24765	            185.512	            49.5415	            253.377	          0.0271614	           0.991479	                  0	            20.5568	        3.03991e+07	            8495.74	              33800	                NaN	         1.1291e+08	               3337	         1.1291e+08	               3337	        2.35011e+08	               7157	        2.35011e+08	               7157	          -0.796425	        3.03991e+07	            8495.74	              33800	            599.425	            520.327	            654.938	            534.363	                  1	            638.335	            521.823
 0THHTTT	                 45	                129	                 32	                 91	                117	                 27	            94.9396	               1620	            653.599	            456.763	           0.367194	             174.67	            13.7688	            251.484	          0.0301286	           0.996231	            2.46421	            23.0369	        5.76463e+07	            9196.77	              36607	                NaN	        1.66831e+08	               5060	        1.39907e+08	               4196	        3.26114e+08	               9916	        2.49326e+08	               7522	           -1.21575	        5.76463e+07	            9196.77	              36607	            609.293	            439.721	            697.904	            473.805	                  1	            670.589	            459.691
 0THHTTH	                 45	                129	                 33	                 85	                117	                 27	            90.5409	               1347	            718.918	            438.911	            2.67724	            129.949	            33.0032	            236.549	          0.0281088	           0.998982	            2.21862	            20.1051	        4.57662e+07	            7756.49	              34870	                NaN	        1.58114e+08	               4638	        1.58114e+08	               4638	        3.06756e+08	               9298	        2.87127e+08	               8600	            2.02569	        4.57662e+07	            7756.49	              34870	            759.394	            418.637	            678.441	            459.185	                  2	            717.801	            442.485
 0HHTHTH	                 45	                129	                 34	                 60	                108	                 30	            117.564	               1783	            697.855	            479.474	          -0.694102	            125.008	            56.7108	            232.204	          0.0277016	           0.997851	            2.67514	            21.5281	        6.22639e+07	            7617.06	              35791	                NaN	        1.96627e+08	               5845	        1.96627e+08	               5845	        3.64482e+08	              11255	        3.64482e+08	              11255	           -2.38721	        6.22639e+07	            7617.06	              35791	            652.674	            517.076	            743.037	            441.871	                  1	            681.922	            477.891
0HHTHTTH	                 45	                129	                 35	                126	                132	                 12	            58.7838	                914	            764.316	            437.662	          -0.339066	            103.247	             38.837	            228.473	          0.0280702	           0.996918	                  0	            20.9126	        3.11416e+07	            8713.32	            34510.5	                NaN	        1.14054e+08	               3415	        1.14054e+08	               3415	        2.42069e+08	               7291	        2.38469e+08	               7158	            2.11593	        3.11416e+07	            8713.32	            34510.5	            736.598	            447.438	            792.035	            427.886	                  1	             754.51	            444.891
 0HTHHTH	                 45	                129	                 36	                108	                120	                 24	            92.3194	               1520	            692.005	            509.422	          -0.575948	            122.241	            67.0407	            230.174	          0.0275982	           0.997317	             2.4374	             26.047	        5.25148e+07	            8503.57	            35202.5	                NaN	        1.67304e+08	               4972	        1.67304e+08	               4972	        3.20241e+08	               9808	        3.20241e+08	               9808	           -2.04341	        5.25148e+07	            8503.57	            35202.5	            653.292	            534.562	            730.718	            484.282	                  1	            682.672	            506.356
 0THHHHH	                 45	                129	                 37	                110	                120	                 21	            97.6406	               1644	            696.696	             427.08	          -0.505573	            154.326	             11.578	            246.285	           0.030007	           0.999385	            2.94798	            22.8879	        5.93961e+07	            8773.58	            36560.5	                NaN	         1.7245e+08	               5133	        1.33097e+08	               3848	         2.9906e+08	               9189	        2.20238e+08	               6692	          -0.350102	        5.93961e+07	            8773.58	            36560.5	            653.984	            450.724	            739.409	            403.436	                  2	            716.352	            435.708
 0THHHHT	                 45	                129	                 38	                103	                120	                 21	            96.4245	               1778	            776.539	            411.449	            -3.0189	            122.865	            10.7346	            236.469	          0.0308146	           0.998999	            3.09276	            24.5328	        6.39472e+07	            9149.19	            36424.5	                NaN	        1.62295e+08	               4906	        1.25777e+08	               3712	        2.62913e+08	               8006	        2.02009e+08	               6052	            2.47796	        6.39472e+07	            9149.19	            36424.5	            824.389	            417.349	             728.69	            405.548	                  1	                750	            434.423
 0HTTHTH	                 45	                129	                 39	                 74	                114	                 21	            124.074	               1828	            889.077	            599.016	          -0.460752	            103.706	            31.5831	            229.273	          0.0293043	           0.996978	            3.19062	            19.9937	        6.28446e+07	            7218.86	              34735	                NaN	        2.05598e+08	               6030	        2.05598e+08	               6030	        3.82489e+08	              11650	        3.71086e+08	              11232	           -3.04104	        6.28446e+07	            7218.86	              34735	            833.509	            626.599	            944.644	            571.434	                  1	            874.534	            603.832
 0HTHTTH	                 45	                129	                 40	                 98	                117	                 18	            118.364	               1772	            707.746	            604.686	           -1.21091	             129.46	            34.2217	            234.449	          0.0306981	           0.998999	             3.0823	             20.554	        6.04749e+07	            6841.86	            34909.5	                NaN	        1.97495e+08	               5795	        1.97495e+08	               5795	        3.69187e+08	              11243	        3.51268e+08	              10578	           -1.36007	        6.04749e+07	            6841.86	            34909.5	            686.904	            660.077	            728.588	            549.295	                  1	            714.798	            584.599
 0HHHTTH	                 45	                129	                 41	                 86	                114	                 21	            103.481	               1658	            720.103	            523.679	            1.94865	            92.7306	            64.7255	            222.482	          0.0286227	           0.997915	            3.38129	            22.9139	        5.78452e+07	            8631.51	              35575	                NaN	        1.76918e+08	               5330	        1.76918e+08	               5330	        3.45399e+08	              10418	         3.4464e+08	              10382	           -2.97524	        5.78452e+07	            8631.51	              35575	            739.192	            475.588	            701.015	            571.769	                  1	            708.105	            530.784
 0HTHTHH	                 45	                129	                 42	                 88	                117	                 27	            106.429	               1638	             747.85	             632.93	          -0.302239	            122.601	            30.7911	            235.941	          0.0295762	            0.99916	            2.93495	            20.7667	        5.58484e+07	            7723.15	            34682.5	                NaN	        1.81769e+08	               5350	        1.81769e+08	               5350	        3.43507e+08	              10486	        3.32251e+08	              10070	          -0.696078	        5.58484e+07	            7723.15	            34682.5	            697.048	            648.769	            798.653	             617.09	                  1	            759.333	            616.398
 0HHTTHT	                 45	                129	                 43	                 69	                111	                 24	            110.877	               1662	            734.972	            584.796	           -1.17117	            95.7437	            52.4142	            224.684	          0.0280397	           0.998656	            2.92619	            20.4878	         5.7224e+07	               7343	              34933	                NaN	        1.84503e+08	               5502	        1.84503e+08	               5502	        3.52263e+08	              10758	        3.52263e+08	              10758	          -0.735928	         5.7224e+07	               7343	              34933	            713.402	            635.866	            756.541	            533.726	                  1	            759.303	            566.642
 0HTHHTT	                 45	                129	                 44	                109	                120	                 24	            87.7995	               1387	            759.165	             460.58	            2.74567	            86.7698	            62.2109	            223.098	          0.0255227	             0.9954	             2.1916	            20.9563	        4.79965e+07	            7819.48	              35321	                NaN	        1.56132e+08	               4649	        1.56132e+08	               4649	        3.06359e+08	               9305	        3.06359e+08	               9305	            1.90994	        4.79965e+07	            7819.48	              35321	            799.669	             443.65	            718.661	            477.511	                  2	            745.783	            483.377
 0THTTHH	                 45	                129	                 45	                 70	                111	                 24	            115.798	               1741	            789.596	            580.291	          -0.317326	            56.3626	            83.0537	              218.1	          0.0289316	           0.999634	            3.33298	            20.3269	        6.01715e+07	            8041.37	              35263	                NaN	        1.89955e+08	               5674	        1.89955e+08	               5674	        3.63586e+08	              11026	        3.63586e+08	              11026	          -0.803515	        6.01715e+07	            8041.37	              35263	            734.588	            598.357	            844.604	            562.225	                  3	            813.025	            554.915
 0HHTTHH	                 45	                129	                 46	                 63	                111	                 24	            125.878	               1853	            779.851	            488.859	            2.13794	            51.7654	            72.6845	            215.704	          0.0292461	           0.997615	            3.78424	            21.7785	        6.37822e+07	            7121.33	              34581	                NaN	        2.06033e+08	               6124	        2.06033e+08	               6124	        3.88038e+08	              11762	        3.87369e+08	              11733	            1.68981	        6.37822e+07	            7121.33	              34581	            813.663	            435.774	            746.038	            541.945	                  2	            773.236	            501.911
 0THHHTH	                 45	                129	                 47	                120	                123	                 21	            83.9703	               1189	            770.393	            544.082	           -1.15982	            44.9457	            93.3866	             215.08	          0.0248541	            0.99874	            1.65263	            19.5847	         4.0185e+07	            6856.85	              34120	                NaN	        1.45838e+08	               4327	        1.45838e+08	               4327	        2.90451e+08	               8855	        2.90451e+08	               8855	          -0.849637	         4.0185e+07	            6856.85	              34120	            753.619	            582.571	            787.166	            505.593	                  3	             781.25	            533.663
 0TTTHHH	                 45	                129	                 48	                100	                117	                 27	            93.2021	               1384	            793.298	            536.909	           -1.14941	            20.9883	            85.3645	            212.997	          0.0279638	           0.994195	            2.87675	            20.1027	        4.75084e+07	            7140.84	              34838	                NaN	        1.60081e+08	               4750	        1.60081e+08	               4750	        3.14341e+08	               9510	        3.14341e+08	               9510	           -1.02504	        4.75084e+07	            7140.84	              34838	            774.236	            579.433	            812.359	            494.385	                  1	            805.762	            518.808
 0TTHTHH	                 45	                129	                 49	                102	                117	                 21	            107.988	               1546	            995.726	            563.126	          -0.634007	            186.215	             31.321	            256.824	          0.0307855	           0.990139	            1.92287	             19.642	        5.39821e+07	            7577.35	              35724	                NaN	        1.79555e+08	               5293	        1.79555e+08	               5293	        3.42894e+08	              10414	        3.26968e+08	               9823	            1.52412	        5.39821e+07	            7577.35	              35724	            952.225	            595.111	            1039.23	            531.141	                  2	             994.41	            570.454
 0TTHTHT	                 45	                129	                 50	                 96	                117	                 27	            95.7364	               1510	            1074.09	             539.99	             2.9431	            261.636	            34.1918	            297.455	          0.0315989	           0.998432	            2.45301	            21.6158	        5.15097e+07	            8226.25	              35163	                NaN	        1.66209e+08	               4914	        1.66209e+08	               4914	         3.1929e+08	               9738	        3.07025e+08	               9260	            2.52468	        5.15097e+07	            8226.25	              35163	            1121.02	            530.551	            1027.16	            549.429	                  1	            1057.96	            541.315
 0HTHTHT	                 45	                129	                 51	                 89	                117	                 24	            103.242	               1525	             836.02	            602.506	            2.77989	            77.2385	            48.4006	            223.392	          0.0283904	           0.997145	            3.03287	            20.0727	        5.15336e+07	            7329.74	              34115	                NaN	        1.75327e+08	               5196	        1.75327e+08	               5196	        3.39721e+08	              10280	        3.39721e+08	              10280	           -1.91547	        5.15336e+07	            7329.74	              34115	            884.301	            584.239	            787.739	            620.773	                  3	            831.351	            601.637
 0TTTHTH	                 45	                129	                 52	                 80	                114	                 24	            98.9696	               1475	            820.301	              526.6	           -1.06069	            7.94604	            60.9031	            212.042	          0.0290954	           0.997027	            2.13035	            20.5748	        5.08857e+07	            7919.77	              35200	                NaN	         1.6989e+08	               5062	         1.6989e+08	               5062	        3.29195e+08	              10026	        3.28092e+08	               9973	          -0.469384	        5.08857e+07	            7919.77	              35200	            796.139	            569.785	            844.463	            483.415	                  1	            838.079	            516.981
 0TTTHHT	                 45	                129	                 53	                 92	                117	                 24	            97.0456	               1570	            839.985	             465.61	            2.19802	            68.9043	            12.7342	            217.004	          0.0296283	           0.998087	            2.79777	             22.115	        5.59718e+07	            8081.21	            35827.5	                NaN	        1.68408e+08	               5071	        1.38798e+08	               4096	        3.25226e+08	               9931	        2.43886e+08	               7365	             2.0472	        5.59718e+07	            8081.21	            35827.5	            868.464	            426.323	            811.507	            504.896	                  3	            825.743	             490.42
 0THTHHH	                 45	                129	                 54	                111	                120	                 18	            106.732	               1514	             857.56	            532.927	          -0.514133	            45.0546	            59.1884	            214.323	           0.033433	           0.997264	            4.21235	            19.2477	        5.25475e+07	            7860.15	              35022	                NaN	        1.74922e+08	               5186	        1.74922e+08	               5186	        3.36523e+08	              10258	        3.36523e+08	              10258	          -0.281253	        5.25475e+07	            7860.15	              35022	            811.093	            559.171	            904.027	            506.682	                  2	            871.363	            524.001
 0HHTTTT	                 45	                129	                 56	                 73	                111	                 24	            122.176	               1755	             867.93	            568.593	            2.68189	            68.0373	            67.9294	            219.429	           0.026527	           0.990858	            4.43071	            19.2132	        5.99256e+07	            7335.09	              34563	                NaN	        1.99651e+08	               5882	        1.99651e+08	               5882	        3.79041e+08	              11438	        3.79041e+08	              11438	           -2.16714	        5.99256e+07	            7335.09	              34563	            922.676	            541.489	            813.184	            595.696	                  4	            859.477	            569.558
 0TTTTHH	                 45	                129	                 57	                101	                117	                 27	             81.351	               1213	            861.523	            509.058	          -0.519944	            52.7029	             36.328	            214.276	          0.0229989	           0.995754	            1.51172	            20.4299	        4.17619e+07	            8532.94	              34796	                NaN	        1.47256e+08	               4313	        1.47256e+08	               4313	        2.88845e+08	               8793	        2.83578e+08	               8596	           0.122054	        4.17619e+07	            8532.94	              34796	            826.223	            529.267	            896.823	            488.849	                  2	            886.957	            504.882
 0TTTTHT	                 45	                129	                 58	                 93	                117	                 27	             86.866	               1307	            932.552	            484.357	            2.84026	            127.864	            15.5512	            230.821	          0.0313117	           0.996321	            3.03447	            20.5918	        4.45268e+07	            7729.01	              34252	                NaN	        1.54162e+08	               4545	        1.49709e+08	               4392	        3.01884e+08	               9193	        2.72685e+08	               8238	            2.04972	        4.45268e+07	            7729.01	              34252	            974.028	            471.467	            891.076	            497.248	                  1	            924.588	            494.994
 0HTTTTT	                 45	                129	                 59	                 95	                117	                 24	            96.7499	               1628	            1014.78	            576.656	            2.62423	            207.659	             9.3526	            268.231	          0.0243874	           0.993586	            2.84811	            22.5537	        5.83897e+07	            9320.22	            36890.5	                NaN	        1.70959e+08	               5141	        1.39142e+08	               4077	        3.29039e+08	              10049	        2.39071e+08	               7225	           0.153532	        5.83897e+07	            9320.22	            36890.5	            1056.82	             552.73	            972.731	            600.582	                  7	            1027.13	            569.089
 0TTHHHT	                 45	                129	                 60	                113	                120	                 24	            82.6915	               1154	            977.449	            532.093	             2.5685	            164.792	            67.0895	            245.932	           0.027987	           0.998729	            2.15743	             18.664	        3.94557e+07	            7514.18	            34716.5	                NaN	        1.43691e+08	               4238	        1.43691e+08	               4238	        2.85547e+08	               8686	        2.85547e+08	               8686	            1.48954	        3.94557e+07	            7514.18	            34716.5	            1012.19	            509.674	            942.709	            554.512	                  1	            990.043	            533.946
 0TTTTTH	                 45	                129	                 61	                 82	                114	                 27	            89.0241	               1452	            984.496	            462.375	            0.12569	            184.229	            12.3846	            254.444	           0.029682	           0.987532	            3.84938	            22.0894	        5.07053e+07	            8311.44	            34543.5	                NaN	        1.56793e+08	               4694	        1.31986e+08	               3898	        3.07343e+08	               9328	        2.36528e+08	               7104	             1.6285	        5.07053e+07	            8311.44	            34543.5	            940.335	            456.795	            1028.66	            467.955	                  1	            979.129	            479.062
