   cname	              frame	               time	             cellno	          schnitzno	              birth	           lifespan	             length	               area	                  x	                  y	              angle	   colonyCenterDist	   colonyBorderDist	avgColonyBorderDist	              grate	             grcoef	          grateinst	              width	          siderotot	           siderosd	          sideromed	           siderobg	          siderongb	            areangb	      siderongbCell	        areangbCell	         siderongbl	           areangbl	     siderongblCell	       areangblCell	        AvgNgbAngle	          correltot	           correlsd	          correlmed	         Old_pole_X	         Old_pole_Y	       Young_pole_X	       Young_pole_Y	         OldPoleAge	       Bary_Neigh_X	       Bary_Neigh_Y
0HHHHHHH	                 48	                138	                 24	                129	                138	                  6	            69.4796	               1136	            194.519	            312.574	          -0.715902	            413.057	            12.0869	            398.106	                  0	                  0	           0.759409	            22.3911	        4.09646e+07	             8360.5	              35985	                NaN	        1.23432e+08	               3738	        8.36849e+07	               2444	        2.27151e+08	               6913	        1.26297e+08	               3737	          -0.432961	        4.09646e+07	             8360.5	              35985	            168.308	            335.374	            220.731	            289.774	                  6	            246.473	             286.39
0HHHHHHT	                 48	                138	                 25	                130	                138	                  6	             66.901	                979	            245.236	            286.819	            2.78967	            369.433	            22.7522	            362.403	                  0	                  0	            2.61835	            20.2218	        3.33382e+07	            8019.18	              34336	                NaN	        1.22703e+08	               3665	        1.16892e+08	               3461	        2.54742e+08	               7729	        2.12625e+08	               6345	           0.992502	        3.33382e+07	            8019.18	              34336	            276.636	            275.289	            213.836	             298.35	                  1	            264.734	            301.712
 0HTHHHT	                 48	                138	                 26	                109	                126	                 18	             101.55	               1680	            229.569	            316.748	          -0.472663	            377.836	            11.1684	            368.762	          0.0311936	           0.952092	            2.78789	            21.7979	         5.9235e+07	             8027.5	            35843.5	                NaN	        1.78976e+08	               5344	         1.3958e+08	               4076	        3.38525e+08	              10300	        2.19969e+08	               6556	           0.690163	         5.9235e+07	             8027.5	            35843.5	            184.361	            339.864	            274.777	            293.632	                  4	            258.639	            309.509
 0THHHHH	                 48	                138	                 27	                 85	                120	                 24	            104.662	               1776	            264.613	            255.604	          -0.481384	            360.989	            10.6539	            358.331	           0.026872	           0.987764	            3.63288	             22.758	        6.40075e+07	            8297.73	              36332	                NaN	        1.75763e+08	               5363	        1.16662e+08	               3453	        3.10874e+08	               9495	        1.80908e+08	               5438	            1.46871	        6.40075e+07	            8297.73	              36332	            218.229	            279.833	            310.996	            231.374	                  6	            267.163	            289.909
 0HTHHHH	                 48	                138	                 28	                112	                126	                 18	             100.39	               1696	            300.452	            334.868	           -2.46508	            304.854	            11.7865	            318.851	           0.022375	           0.842314	            3.40148	            22.7889	        6.10986e+07	            8624.36	            37096.5	                NaN	        1.76012e+08	               5280	        1.48614e+08	               4353	        3.32841e+08	              10216	        2.69827e+08	               8213	            2.51076	        6.10986e+07	            8624.36	            37096.5	            339.592	            366.294	            261.312	            303.442	                  1	             289.56	            322.748
 0THHHHT	                 48	                138	                 29	                 86	                120	                 24	            92.7855	               1401	            304.904	            286.702	           -2.53616	            312.463	            31.0823	            323.944	          0.0258398	           0.988775	            1.98841	            20.5504	        4.87666e+07	            8172.54	              35865	                NaN	        1.61051e+08	               4756	        1.61051e+08	               4756	        3.11461e+08	               9476	        2.95925e+08	               8906	           0.880025	        4.87666e+07	            8172.54	              35865	            343.051	            313.105	            266.758	            260.299	                  1	            315.632	            301.231
0HHHHHTH	                 48	                138	                 30	                131	                138	                  6	            64.8864	                940	            294.349	            303.776	           0.673896	            317.576	            30.8173	            326.365	                  0	                  0	             1.1956	            19.5158	        3.22669e+07	            8672.06	            34826.5	                NaN	        1.20338e+08	               3583	        1.20338e+08	               3583	        2.47232e+08	               7563	        2.38389e+08	               7226	            1.29187	        3.22669e+07	            8672.06	            34826.5	            268.998	             283.53	              319.7	            324.021	                  1	            296.245	            315.691
0HHHHHTT	                 48	                138	                 31	                132	                138	                  6	            62.1605	                884	            335.943	            337.122	           -2.49534	            269.529	            31.7613	            300.497	                  0	                  0	             2.2763	            19.2688	        2.97263e+07	            8236.34	            34264.5	                NaN	        1.15438e+08	               3461	        1.15438e+08	               3461	        2.40356e+08	               7369	        2.36055e+08	               7192	           -2.46657	        2.97263e+07	            8236.34	            34264.5	            360.756	            355.839	            311.131	            318.406	                  2	            320.755	            325.302
0TTHHHHT	                 48	                138	                 32	                152	                141	                  3	            58.3453	                880	              376.7	            298.831	           -2.65111	            240.857	            30.1551	            288.842	                  0	                  0	                  0	            20.5399	        3.04679e+07	            7898.29	              34788	                NaN	        1.13006e+08	               3398	        1.11779e+08	               3338	        2.42252e+08	               7294	        2.37801e+08	               7116	         -0.0955513	        3.04679e+07	            7898.29	              34788	            402.433	            312.572	            350.967	            285.089	                  1	            384.667	             289.56
 0HTHTHH	                 48	                138	                 33	                101	                123	                 21	            117.458	               1927	             337.61	            393.413	          -0.320464	            263.262	            10.9981	            301.772	           0.027811	           0.998222	            3.29722	            22.5929	        6.77548e+07	            8758.25	              35484	                NaN	        1.96656e+08	               5926	        1.55295e+08	               4592	        3.72798e+08	              11358	        2.48878e+08	               7506	         -0.0203482	        6.77548e+07	            8758.25	              35484	            281.871	            411.913	            393.349	            374.913	                  2	            400.144	            382.865
 0HTHHTT	                 48	                138	                 34	                 93	                123	                 21	            111.406	               1876	            342.702	            369.276	           -0.29049	             258.71	            27.4296	            297.127	          0.0289738	           0.994589	            2.91941	            22.8424	        6.53586e+07	            9010.19	              35692	                NaN	        1.89546e+08	               5710	        1.70757e+08	               5092	        3.59031e+08	              10970	         2.9896e+08	               9034	          -0.706015	        6.53586e+07	            9010.19	              35692	            289.333	             385.23	            396.071	            353.321	                  1	            375.094	            357.285
 0THHHTH	                 48	                138	                 35	                 87	                120	                 24	            100.996	               1427	            383.927	            319.871	           0.346714	            227.053	            51.4756	            282.964	          0.0260228	           0.992484	            3.10522	            20.0971	        4.77454e+07	            6676.12	              33965	                NaN	        1.70787e+08	               4983	        1.70787e+08	               4983	        3.26674e+08	               9967	        3.25334e+08	               9902	           -1.60357	        4.77454e+07	            6676.12	              33965	            336.434	            302.711	             431.42	            337.031	                  1	            387.577	            312.248
 0THHHTT	                 48	                138	                 36	                 91	                120	                 24	            117.784	               1819	            477.422	            335.405	           -2.96694	             133.77	            103.247	            258.497	           0.027483	           0.998808	            3.13379	              20.89	        6.17573e+07	            7642.65	              34948	                NaN	        1.94019e+08	               5757	        1.94019e+08	               5757	        3.66289e+08	              11149	        3.66289e+08	              11149	            2.98797	        6.17573e+07	            7642.65	              34948	            535.419	            345.638	            419.426	            325.171	                  2	            467.285	            336.801
0TTHTHHH	                 48	                138	                 37	                121	                135	                  9	            78.5332	               1457	            376.745	            259.143	           0.288656	            258.019	            14.1457	            299.552	          0.0245829	           0.999379	            1.93842	            24.8537	         5.2363e+07	            8712.07	              36594	                NaN	        1.47069e+08	               4517	        1.10381e+08	               3309	         2.8705e+08	               8698	        2.02105e+08	               6015	         -0.0383975	         5.2363e+07	            8712.07	              36594	            339.103	            247.966	            414.387	            270.321	                  3	            407.239	            276.544
0HHHHTHH	                 48	                138	                 38	                133	                138	                  6	            73.7194	               1114	            361.366	            331.887	           0.500965	            245.716	            54.4509	            289.966	                  0	                  0	          -0.212072	            21.0837	        3.83608e+07	            7996.19	              34480	                NaN	        1.35725e+08	               4074	        1.35725e+08	               4074	        2.77124e+08	               8394	        2.77124e+08	               8394	           -2.16661	        3.83608e+07	            7996.19	              34480	            329.036	            314.184	            393.697	             349.59	                  2	            354.647	            325.732
0HHHHTHT	                 48	                138	                 39	                126	                138	                  6	            74.0486	               1226	            421.716	            347.617	            -3.1346	            183.383	             81.163	            269.026	                  0	                  0	            3.16697	            22.0008	        4.16096e+07	            9006.45	            34397.5	                NaN	        1.38933e+08	               4099	        1.38933e+08	               4099	        2.74009e+08	               8370	        2.74009e+08	               8370	           -2.73349	        4.16096e+07	            9006.45	            34397.5	             458.74	            347.875	            384.693	            347.358	                  1	            413.427	             346.64
0TTHHTHH	                 48	                138	                 40	                153	                141	                  3	            68.3113	               1064	            391.738	             283.49	           0.325954	            233.328	            31.5708	            287.361	                  0	                  0	                  0	            21.2239	        3.57203e+07	            8591.28	            34259.5	                NaN	        1.27821e+08	               3790	        1.26419e+08	               3723	        2.60414e+08	               7910	        2.51013e+08	               7545	          -0.622845	        3.57203e+07	            8591.28	            34259.5	            359.381	            272.553	            424.095	            294.427	                  2	            403.801	            283.596
0TTHHTHT	                 48	                138	                 41	                154	                141	                  3	             66.161	               1091	            450.421	            289.267	            3.09432	            179.403	            55.9016	            271.348	                  0	                  0	                  0	            22.0682	        3.74492e+07	            9132.92	              35200	                NaN	         1.2713e+08	               3781	         1.2713e+08	               3781	        2.53622e+08	               7813	        2.53622e+08	               7813	            1.39366	        3.74492e+07	            9132.92	              35200	            483.464	            287.703	            417.377	             290.83	                  1	            459.022	            289.177
 0HTHHTH	                 48	                138	                 42	                100	                123	                 21	            96.4705	               1565	            429.637	            367.949	           -3.13685	            172.228	            67.3524	            266.429	          0.0272767	           0.994066	            3.10035	            21.9306	         5.2588e+07	            7888.44	              34213	                NaN	        1.68841e+08	               4959	        1.68841e+08	               4959	        3.19318e+08	               9745	        3.19318e+08	               9745	            2.69187	         5.2588e+07	            7888.44	              34213	            477.872	            368.178	            381.402	             367.72	                  2	            413.521	            366.093
 0TTHHHT	                 48	                138	                 43	                 81	                120	                 24	            104.451	               1780	            446.934	            311.753	           -3.03178	            171.324	            77.3935	            267.274	          0.0236192	           0.881224	            3.15931	            23.3501	        6.11319e+07	            9136.45	              35495	                NaN	        1.82112e+08	               5429	        1.82112e+08	               5429	        3.43189e+08	              10468	        3.43189e+08	              10468	            -2.6753	        6.11319e+07	            9136.45	              35495	            498.844	            317.477	            395.023	             306.03	                  1	            432.753	            308.249
0TTHTHHT	                 48	                138	                 44	                122	                135	                  9	            76.7328	               1252	            448.016	            269.043	            3.07681	            193.083	            35.5558	             277.53	          0.0310651	           0.999996	            2.26871	            21.9665	        4.21951e+07	            9023.66	              34533	                NaN	        1.40686e+08	               4171	        1.40686e+08	               4171	         2.7662e+08	               8459	        2.70274e+08	               8217	           0.808292	        4.21951e+07	            9023.66	              34533	            486.302	             266.56	             409.73	            271.527	                  1	             460.17	            282.543
 0HTTHHT	                 48	                138	                 45	                105	                123	                 21	            104.902	               1616	            479.402	            409.501	           -2.99949	            123.443	            30.0723	            258.201	          0.0270183	           0.992024	            2.84521	             20.724	        5.47929e+07	            7324.72	            34437.5	                NaN	        1.76427e+08	               5218	        1.76427e+08	               5218	        3.37008e+08	              10230	        3.23386e+08	               9741	            2.39208	        5.47929e+07	            7324.72	            34437.5	            531.324	            416.929	            427.479	            402.072	                  1	            477.981	            416.461
0HHHHTTH	                 48	                138	                 46	                134	                138	                  6	            67.7205	               1019	            485.504	            355.452	           0.151446	            119.559	            82.6216	            255.679	                  0	                  0	            2.12499	            19.9115	        3.46246e+07	            6780.19	              34107	                NaN	        1.24646e+08	               3681	        1.24646e+08	               3681	        2.53464e+08	               7745	        2.53464e+08	               7745	            2.98093	        3.46246e+07	            6780.19	              34107	            452.032	            350.344	            518.977	            360.561	                  1	            476.982	            358.264
 0THHTHT	                 48	                138	                 47	                158	                120	                 24	             110.73	               1614	            516.309	            322.628	           0.612922	            106.281	            70.5465	            255.883	          0.0271385	           0.998635	            2.86831	            19.2891	        5.58363e+07	            7888.17	              35054	                NaN	        1.81583e+08	               5436	        1.81583e+08	               5436	        3.51226e+08	              10628	        3.51226e+08	              10628	            3.01463	        5.58363e+07	            7888.17	              35054	            471.022	            290.779	            561.595	            354.477	                  2	            502.876	            317.614
0HHHTHHH	                 48	                138	                 48	                123	                135	                  9	            73.9013	               1108	            506.816	            376.864	           0.105101	            94.5373	            63.1489	            252.567	          0.0286345	           0.991125	            2.34384	            20.0143	        3.75249e+07	            6919.47	            33948.5	                NaN	        1.32487e+08	               3925	        1.32487e+08	               3925	        2.66974e+08	               8117	        2.66974e+08	               8117	            1.62253	        3.75249e+07	            6919.47	            33948.5	            470.069	            372.987	            543.563	             380.74	                  3	             504.49	            378.024
 0TTHTHT	                 48	                138	                 49	                 71	                117	                 27	            142.044	               2072	            532.197	            288.416	           -2.53995	            120.191	            33.6236	            262.243	           0.032585	           0.995682	            3.50774	            20.1405	        7.17492e+07	            7320.16	              35232	                NaN	        2.27096e+08	               6730	        2.27096e+08	               6730	        4.19158e+08	              12767	        4.07377e+08	              12323	            1.66403	        7.17492e+07	            7320.16	              35232	            590.748	            328.614	            473.646	            248.217	                  1	            530.236	            301.665
0TTHHTTH	                 48	                138	                 50	                155	                141	                  3	             60.324	                862	            501.216	            289.766	           0.633938	            139.254	            53.0959	            263.933	                  0	                  0	                  0	            19.2064	        2.94788e+07	            7170.52	              34735	                NaN	        1.15427e+08	               3368	        1.15427e+08	               3368	         2.3347e+08	               7224	         2.3347e+08	               7224	            1.39047	        2.94788e+07	            7170.52	              34735	            476.914	              271.9	            525.517	            307.631	                  1	            498.364	             297.83
0TTHHTTT	                 48	                138	                 51	                156	                141	                  3	            62.2196	                850	            544.876	            319.798	            -2.5503	            87.5077	            56.1227	            255.094	                  0	                  0	                  0	            18.3351	        2.85639e+07	             6949.4	              33770	                NaN	        1.16511e+08	               3429	        1.16511e+08	               3429	        2.40327e+08	               7361	        2.40327e+08	               7361	           -2.01272	        2.85639e+07	             6949.4	              33770	            570.704	            337.139	            519.049	            302.456	                  3	            554.084	            322.064
0HHHHTTT	                 48	                138	                 52	                135	                138	                  6	            75.8326	               1207	            549.321	            363.486	           -3.00101	             56.637	            91.2174	            250.372	                  0	                  0	           0.331516	            21.2667	        4.16542e+07	            9118.01	              34917	                NaN	        1.40324e+08	               4191	        1.40324e+08	               4191	        2.81604e+08	               8543	        2.81604e+08	               8543	            2.97134	        4.16542e+07	            9118.01	              34917	            586.863	            368.799	            511.778	            358.172	                  3	            539.439	            361.051
0HHHTHTH	                 48	                138	                 53	                136	                138	                  6	            59.1569	                902	            608.858	             384.17	           0.532537	            8.57993	            88.4103	            252.507	                  0	                  0	            1.92727	            20.8625	        3.14876e+07	            8100.75	            35254.5	                NaN	        1.15714e+08	               3474	        1.15714e+08	               3474	        2.43504e+08	               7410	        2.43504e+08	               7410	           -2.84609	        3.14876e+07	            8100.75	            35254.5	            583.376	            369.152	            634.341	            399.187	                  1	            607.377	             389.06
0HHHTHTT	                 48	                138	                 54	                137	                138	                  6	            83.7705	               1269	             663.72	            406.747	           -2.80151	            65.9175	             87.052	            261.523	                  0	                  0	            2.47193	            20.5727	        4.37213e+07	            7830.43	              34889	                NaN	        1.46496e+08	               4381	        1.46496e+08	               4381	        2.94728e+08	               8889	        2.94728e+08	               8889	           -3.13672	        4.37213e+07	            7830.43	              34889	            703.207	            420.719	            624.234	            392.775	                  2	            658.979	            412.023
 0HTTTHT	                 48	                138	                 55	                 97	                123	                 21	            94.6687	               1771	            561.281	            465.152	           0.173071	            87.4792	            11.6616	            261.538	          0.0283808	           0.998408	            2.34218	            24.9448	        6.28394e+07	             8668.7	              36340	                NaN	        1.70906e+08	               5192	        1.24316e+08	               3685	        3.29386e+08	              10040	        2.05102e+08	               6177	           0.125343	        6.28394e+07	             8668.7	              36340	            514.653	            457.001	            607.908	            473.304	                  2	            604.621	            460.075
 0HHTHTH	                 48	                138	                 56	                117	                132	                 12	            86.7464	               1364	            562.889	            425.433	           0.296442	            53.9056	            49.0755	            253.185	          0.0235838	           0.995323	            2.31427	            20.8621	        4.66103e+07	            8552.13	              34869	                NaN	        1.52445e+08	               4551	        1.52445e+08	               4551	         3.0419e+08	               9147	        3.03993e+08	               9137	          0.0996837	        4.66103e+07	            8552.13	              34869	            521.408	            412.762	            604.371	            438.103	                  3	            582.248	            429.298
0HHHTHHT	                 48	                138	                 57	                124	                135	                  9	            85.3551	               1297	            576.359	            390.438	           -2.80095	            24.6633	            82.0001	            250.464	           0.026626	           0.987531	            2.58948	            20.5839	        4.38525e+07	            7159.49	              34252	                NaN	        1.50763e+08	               4442	        1.50763e+08	               4442	        2.96733e+08	               8994	        2.96733e+08	               8994	            2.98502	        4.38525e+07	            7159.49	              34252	            616.585	            404.696	            536.134	            376.179	                  1	            570.973	            389.885
0TTTHTTH	                 48	                138	                 58	                138	                138	                  6	            69.6513	               1096	            696.292	            339.275	           0.411918	            106.805	            26.0094	            272.391	                  0	                  0	            2.00668	            21.5433	         3.7809e+07	            8037.95	            35233.5	                NaN	        1.31724e+08	               3913	        1.25244e+08	               3694	        2.67559e+08	               8109	        2.33903e+08	               7014	           0.691208	         3.7809e+07	            8037.95	            35233.5	            664.379	            325.332	            728.205	            353.218	                  1	            702.208	            346.689
0TTHTTHH	                 48	                138	                 59	                140	                138	                  6	            75.5817	               1209	            611.117	            322.948	           0.483131	            64.9839	            35.1183	            257.897	                  0	                  0	            2.25819	            21.1244	        4.12431e+07	            8660.93	              35368	                NaN	        1.39616e+08	               4191	        1.39616e+08	               4191	        2.82956e+08	               8555	        2.77926e+08	               8352	           -2.16003	        4.12431e+07	            8660.93	              35368	            577.652	            305.392	            644.583	            340.504	                  2	            595.753	            310.496
 0HTHTTT	                 48	                138	                 60	                104	                123	                 21	            108.041	               1720	            642.684	            422.229	           -2.96228	            54.6639	            70.9145	            259.018	          0.0274596	           0.960765	           0.442641	            22.1822	        5.90796e+07	            8812.11	            34815.5	                NaN	        1.86756e+08	               5567	        1.86756e+08	               5567	        3.57076e+08	              10831	        3.57076e+08	              10831	           -3.03527	        5.90796e+07	            8812.11	            34815.5	            695.839	            431.864	             589.53	            412.594	                  3	            632.068	              414.1
 0HHTHTT	                 48	                138	                 61	                118	                132	                 12	             131.96	               2069	            659.025	            444.061	           -2.99087	            81.4513	            54.1721	            264.809	          0.0287472	           0.999955	            3.66778	            21.0907	        7.03147e+07	            8157.35	              34674	                NaN	        2.15531e+08	               6356	        2.15531e+08	               6356	        3.93789e+08	              12072	        3.93789e+08	              12072	            2.54578	        7.03147e+07	            8157.35	              34674	            724.257	            453.968	            593.793	            434.155	                  1	            657.796	            444.064
 0HTTTHH	                 48	                138	                 62	                157	                123	                 21	             104.61	               1924	            648.672	            482.907	           -3.01829	            107.097	            14.1914	            272.045	           0.027807	           0.998849	            2.92749	            25.6169	        6.83845e+07	            8399.27	              36721	                NaN	        1.85853e+08	               5607	        1.49779e+08	               4424	        3.53644e+08	              10728	        2.54103e+08	               7616	            1.80357	        6.83845e+07	            8399.27	              36721	             700.58	             489.34	            596.764	            476.475	                  1	            663.403	            485.869
 0THHTTH	                 48	                138	                 63	                 89	                120	                 24	            116.579	               1698	            698.201	            403.145	           0.477846	            98.7163	            86.0909	            269.542	          0.0304157	           0.995487	            4.25076	            20.5172	        5.77009e+07	             6993.1	            34578.5	                NaN	        1.90569e+08	               5674	        1.90569e+08	               5674	        3.64486e+08	              11050	        3.64486e+08	              11050	            2.93796	        5.77009e+07	             6993.1	            34578.5	            646.441	            376.339	            749.962	             429.95	                  1	            689.978	            409.386
 0THTHHT	                 48	                138	                 64	                114	                126	                 18	            105.555	               1576	            696.996	             381.31	           -2.71563	            96.3734	            64.5865	            268.981	          0.0283044	           0.996968	            3.28547	             20.749	        5.37205e+07	            7254.81	            34525.5	                NaN	        1.79561e+08	               5313	        1.79561e+08	               5313	        3.42658e+08	              10449	        3.42658e+08	              10449	            2.85071	        5.37205e+07	            7254.81	            34525.5	            745.057	            403.118	            648.934	            359.503	                  1	            685.128	            381.104
 0TTTTTH	                 48	                138	                 65	                110	                126	                 18	            116.857	               2141	            733.574	            334.506	           0.484395	            142.816	            12.7217	            285.371	          0.0331446	           0.999078	            3.22729	            24.7688	        7.78831e+07	            8811.65	              37687	                NaN	        2.05499e+08	               6216	        1.49719e+08	               4407	        3.84749e+08	              11696	        2.45248e+08	               7346	           0.919841	        7.78831e+07	            8811.65	              37687	            681.867	            307.298	             785.28	            361.715	                  1	            739.482	            355.192
 0HTTTTH	                 48	                138	                 66	                 68	                117	                 27	             114.18	               1873	            730.149	             523.23	           0.636767	            187.781	            11.9381	            304.693	          0.0275502	           0.965529	            2.75056	            22.4608	        6.71703e+07	            8444.95	              36560	                NaN	         1.9233e+08	               5820	        1.46755e+08	               4321	         3.4969e+08	              10684	        2.45514e+08	               7410	          -0.407954	        6.71703e+07	            8444.95	              36560	            684.248	            489.284	            776.051	            557.175	                  1	            761.517	            517.435
0TTHTTTH	                 48	                138	                 67	                143	                138	                  6	            86.0868	               1288	             739.45	            383.398	           0.653164	            138.703	            51.6798	            282.301	                  0	                  0	            2.83258	            20.3375	        4.46055e+07	            7822.32	            35358.5	                NaN	        1.49288e+08	               4454	        1.49288e+08	               4454	        2.95163e+08	               8978	        2.95163e+08	               8978	            1.97131	        4.46055e+07	            7822.32	            35358.5	            705.267	            357.241	            773.634	            409.556	                  1	            743.379	            389.282
0HHTHHTH	                 48	                138	                 68	                144	                138	                  6	            91.7028	               1277	            743.399	            484.196	           0.702234	            172.516	            50.5518	            296.069	                  0	                  0	            2.26508	            18.8678	        4.31488e+07	            7382.67	              34095	                NaN	        1.54473e+08	               4542	        1.54473e+08	               4542	        2.97099e+08	               9138	        2.97099e+08	               9138	           -1.31057	        4.31488e+07	            7382.67	              34095	            708.396	            454.579	            778.402	            513.812	                  2	            753.456	            481.922
0TTTHTTT	                 48	                138	                 69	                139	                138	                  6	            67.8009	                915	            750.554	            368.154	           -2.54458	            150.952	            32.8268	            287.138	                  0	                  0	            2.09336	            18.1896	        3.04923e+07	            7284.76	              33919	                NaN	        1.22381e+08	               3611	        1.22381e+08	               3611	        2.51477e+08	               7667	        2.43296e+08	               7358	            1.01564	        3.04923e+07	            7284.76	              33919	             778.59	            387.212	            722.518	            349.096	                  3	            763.997	            382.189
 0THTHTT	                 48	                138	                 70	                159	                120	                 24	            121.729	               1780	            779.803	            439.203	           0.666676	            186.433	             81.369	            301.149	             0.0295	           0.997023	            3.41402	            19.6574	        6.24167e+07	            7341.87	            35774.5	                NaN	        1.96623e+08	               5850	        1.96623e+08	               5850	         3.7298e+08	              11278	         3.7298e+08	              11278	            -1.3042	        6.24167e+07	            7341.87	            35774.5	            731.971	            401.566	            827.635	             476.84	                  1	            783.328	            434.856
 0THHTTT	                 48	                138	                 71	                 90	                120	                 24	            102.802	               1420	             775.62	            459.956	            -2.4925	            189.395	            89.6939	            302.805	          0.0256849	           0.995944	            3.07471	            18.5644	        4.81686e+07	            7206.99	              34316	                NaN	        1.69172e+08	               4996	        1.69172e+08	               4996	        3.25675e+08	               9940	        3.25675e+08	               9940	           -1.69935	        4.81686e+07	            7206.99	              34316	            816.568	            491.026	            734.673	            428.886	                  3	            782.186	            453.572
0TTHTTTT	                 48	                138	                 72	                148	                138	                  6	            88.6512	               1140	            797.324	            429.299	           -2.45833	            201.005	            67.2503	            307.709	                  0	                  0	            2.29909	            17.4865	        3.83858e+07	            6320.97	            33889.5	                NaN	        1.46778e+08	               4312	        1.46778e+08	               4312	        2.89558e+08	               8828	        2.89558e+08	               8828	           -2.14418	        3.83858e+07	            6320.97	            33889.5	            831.699	            457.283	            762.948	            401.315	                  4	            789.258	            411.897
0HHTHHTT	                 48	                138	                 73	                145	                138	                  6	            87.6895	               1340	            809.166	            517.071	            3.12829	            245.578	            52.0686	             333.18	                  0	                  0	            1.74434	            20.5681	        4.56179e+07	            7248.48	              34304	                NaN	        1.52721e+08	               4549	        1.52721e+08	               4549	        3.00441e+08	               9101	        3.00441e+08	               9101	           -1.75747	        4.56179e+07	            7248.48	              34304	            853.007	            516.487	            765.326	            517.654	                  1	            789.505	            504.199
 0HTTTTT	                 48	                138	                 74	                 69	                117	                 27	            111.187	               1969	            819.063	            554.831	             3.0677	            275.267	            13.2019	            353.342	          0.0279554	           0.992533	             2.4535	            23.7292	        6.94655e+07	            8815.24	              35509	                NaN	        1.72659e+08	               5214	        1.36934e+08	               4045	        2.79742e+08	               8496	        2.15381e+08	               6443	           -2.39041	        6.94655e+07	            8815.24	              35509	            874.505	            550.727	            763.622	            558.936	                  7	             781.35	            521.931
 0THTHTH	                 48	                138	                 75	                 84	                120	                 24	            103.584	               1631	            862.608	            473.098	            2.91951	            275.571	            53.9733	            348.675	          0.0277045	            0.98347	            3.20177	            21.3272	        5.55644e+07	             7784.7	              34533	                NaN	        1.78288e+08	               5282	        1.78288e+08	               5282	        3.38674e+08	              10330	        3.38674e+08	              10330	            -1.6873	        5.55644e+07	             7784.7	              34533	            913.128	             461.69	            812.087	            484.506	                  2	            854.212	            459.276
 0THTTHH	                 48	                138	                 76	                115	                126	                 18	            98.4264	               1619	            866.408	            452.363	          -0.236884	             273.51	            60.9454	            347.103	          0.0341166	           0.954763	            2.86776	             22.099	        5.48248e+07	             8923.8	              34697	                NaN	        1.73645e+08	               5172	        1.73645e+08	               5172	        3.30798e+08	              10136	        3.30798e+08	              10136	           -1.71074	        5.48248e+07	             8923.8	              34697	            818.569	            463.912	            914.247	            440.813	                  2	            859.464	            441.869
0HHTTTHT	                 48	                138	                 77	                147	                138	                  6	            69.4465	               1192	            864.565	            532.128	            3.12194	            301.006	            14.3907	            367.375	                  0	                  0	             1.5514	            22.9967	         4.1818e+07	             9064.9	              34985	                NaN	        1.33466e+08	               3981	        1.10231e+08	               3249	        2.68657e+08	               8123	        1.96558e+08	               5886	           -3.08907	         4.1818e+07	             9064.9	              34985	            899.281	            531.446	            829.848	            532.811	                  1	            826.767	            529.366
 0TTTTHT	                 48	                138	                 78	                 98	                123	                 21	             121.91	               2132	            893.019	            427.257	            3.09047	            294.968	            34.9606	            360.903	          0.0343989	           0.997737	            3.59085	            23.8439	        7.29002e+07	            9671.02	            35650.5	                NaN	        2.05214e+08	               6150	        1.96913e+08	               5870	        3.80417e+08	              11622	        3.46673e+08	              10530	           -2.43429	        7.29002e+07	            9671.02	            35650.5	            953.895	            424.142	            832.144	            430.371	                  1	            860.073	            413.307
