N disks	Disks radius	time	Gen	ks	kt_bot	kt_par	kc	current length	div_length	X
9	0.7	200.003	8	10	10	10	0.1	6.975336751563724	8.229820499499521	-2.470165054874056 -2.219253677543067 -1.7706439421982967 -2.2235815381776414 -1.0725549484449977 -2.2304611432574295 -0.37422769783675497 -2.241231203735573 0.3225729068479784 -2.2556156039752038 1.0177183444526456 -2.2704736113717385 1.712468297849599 -2.280808471442924 2.407228487403259 -2.2859508857476354 3.104634156049288 -2.2883384794540502 
6	0.7	200.003	8	10	10	10	0.1	4.890995365011689	7.393389181925473	-8.687139095112446 1.1614540137836282 -7.9990349619856085 1.2821034945039798 -7.3113171290976915 1.401880955200574 -6.623876185095586 1.520600723349796 -5.93581820035446 1.639097907046268 -5.247426578839472 1.7576156789702104 
8	0.7	200.003	8	10	10	10	0.1	6.293282715184789	6.934628920165596	-5.212779528639885 2.0957498041792766 -4.528680678831481 2.230824335680299 -3.8458284709319823 2.3660479550764215 -3.1626819228994383 2.502512770207621 -2.4781169247401316 2.641905063924995 -1.791235144977993 2.7851796376729294 -1.1040569672956284 2.929660095258017 -0.41816204555462794 3.0731342269415314 
8	0.7	200.003	8	10	10	10	0.1	6.275466735976487	6.562645737787073	-6.31012850479293 1.5516168056851563 -5.624427212349182 1.6848753187851433 -4.937455126456716 1.8184874950996766 -4.253589638205829 1.951756184430184 -3.5711341406616373 2.0849615118381895 -2.8899485357942005 2.218686306528616 -2.208848353488798 2.3541586929825535 -1.5261598216291885 2.4916616078646703 
9	0.7	200.003	8	10	10	10	0.1	6.982920012614667	9.48402957073482	-1.1903096107617113 2.6996713820437255 -0.49691816360619256 2.7833464933481946 0.19453996794725653 2.868148598828141 0.8838526981927891 2.955953193002259 1.5747868923017119 3.0489485094014537 2.2653211899693573 3.1481414007265234 2.9559236852917716 3.253879736150266 3.6473972291980554 3.3640740077568436 4.337806160034023 3.475487471804448 
9	0.7	200.003	8	10	10	10	0.1	6.99920572506951	8.030076398145992	-1.9669841177255274 1.9299027492546874 -1.2714638528825006 2.0197337913838873 -0.5755220320364387 2.109528489854993 0.12025777594370017 2.1961448408355655 0.8156023751364155 2.274765399265083 1.5113818079291872 2.3439176266460584 2.2072405911587003 2.405669871706347 2.9026578870667996 2.462903067153572 3.6001478425838274 2.518502961715789 
9	0.7	200.003	8	10	10	10	0.1	6.992010681443755	7.727614192450817	3.1759419167119662 2.9197680963995745 3.8606741872739465 3.0674656433997773 4.544028358996879 3.215853908004973 5.225281418288216 3.366129764321851 5.906157169156486 3.5193279666403168 6.587539999872717 3.675751681538445 7.269199545387903 3.8346759370651577 7.9491182507067455 3.9943124862063963 8.629775801644508 4.1545596370684805 
9	0.7	200.003	8	10	10	10	0.1	7.006165338315771	8.230389010358714	-5.927134282408525 -5.019233536123837 -5.230440441714133 -5.085830861095386 -4.534862909654934 -5.152137218222058 -3.8391128233869845 -5.218540833130614 -3.140678082903573 -5.28500170756481 -2.4423777839117857 -5.350289693061283 -1.7434738494041315 -5.413291014144437 -1.0426237061179404 -5.473847621295988 -0.34459125907131466 -5.53281339161263 
9	0.7	200.003	8	10	10	10	0.1	6.9860252405679475	8.931434281052283	-1.2987792505259734 -5.459439987939883 -0.6006704356914444 -5.41675597888997 0.09712205340787118 -5.374287782985905 0.7933692422949836 -5.329852205348755 1.4883828401853858 -5.279142264801827 2.1827797491763583 -5.219518434944586 2.877688049946125 -5.150732374456419 3.5725738864789065 -5.074615688401682 4.26678314470513 -4.99547613831753 
9	0.7	200.003	8	10	10	10	0.1	6.975551012851035	9.678444521230904	0.1689031251313205 -6.079154696924282 0.858996619690103 -5.979520233563669 1.5469658438920688 -5.880384560808315 2.2350045016947 -5.780671352979274 2.9232281232203112 -5.678921883420206 3.6123248655651192 -5.574172599317847 4.30249725699237 -5.467105210667745 4.992429167560794 -5.358999116413732 5.682491912759486 -5.2507264913024 
